Listing,Make,Year_model,Price,Milage,Exterior_color,Interior_color,Transmission,Drivetrain
2009 Audi A3 2.0T,Audi,2009,"$7,999","91,700",Blue,Gray,Manual,FWD
2020 Hyundai Ioniq Plug-In Hybrid Limited,Hyundai,2020,"$28,839",8,White,Gray,Automatic,FWD
2007 INFINITI QX56,INFINITI,2007,"$12,995","62,604",Silver,Other,Automatic,4x4/4-wheel drive
2017 BMW X5 eDrive xDrive40e,BMW,2017,"$37,888","30,139",Silver,Black,Automatic,AWD
2015 BMW M3 Base,BMW,2015,"$38,888","37,417",Black,Silver,Automatic,RWD
2017 Mercedes-Benz GLA 250 Base 4MATIC,Mercedes-Benz,2017,"$19,997","48,869",Gray,Black,Automatic,AWD
2015 Buick Encore Leather,Buick,2015,"$15,130","49,118",Brown,Brown,Automatic,FWD
2017 BMW i3 94 Ah w/Range Extender,BMW,2017,"$21,500","15,450",Blue,Gray,Automatic,RWD
2019 Dodge Journey Crossroad,Dodge,2019,"$17,810","18,135",Gray,Black,Automatic,FWD
2018 Alfa Romeo Stelvio,Alfa,2018,"$23,490","30,203",Black,Black,Automatic,AWD
2014 BMW 640 Gran Coupe i,BMW,2014,"$20,988","78,036",Black,Beige,Automatic,RWD
2007 Saab 9-7X 4.2i,Saab,2007,"$6,995","108,216",Gray,Black,Automatic,AWD
2016 BMW 535 Gran Turismo i,BMW,2016,"$24,498","32,478",Black,Other,Automatic,RWD
2016 Chrysler Town & Country Touring,Chrysler,2016,"$14,998","47,258",Beige,Black,Automatic,FWD
2019 Toyota RAV4 XLE,Toyota,2019,"$25,299","26,291",White,Black,Automatic,FWD
2015 Cadillac Escalade ESV Premium,Cadillac,2015,"$39,999","68,140",Other,Other,Automatic,4x4/4-wheel drive
2009 Nissan Frontier LE,Nissan,2009,"$12,540","129,842",Black,Gray,Automatic,4x4/4-wheel drive
2018 Mazda CX-3 Touring,Mazda,2018,"$17,497","19,603",Blue,Black,Automatic,AWD
2016 Mercedes-Benz GL 450 4MATIC,Mercedes-Benz,2016,"$33,498","34,436",Gray,Black,Automatic,AWD
2017 BMW i3 94 Ah,BMW,2017,"$17,594","35,319",Gray,Gray,Automatic,RWD
2016 Ford Explorer XLT,Ford,2016,"$21,994","24,149",White,Beige,Automatic,FWD
2011 Ford Ranger Sport,Ford,2011,"$15,994","57,605",Silver,Gray,Automatic,4x4/4-wheel drive
2017 INFINITI QX80,INFINITI,2017,"$35,994","26,408",Blue,Gray,Automatic,AWD
2018 Toyota RAV4 Hybrid XLE,Toyota,2018,"$23,994","40,847",Silver,Gray,CVT,AWD
2004 Lexus LX 470,Lexus,2004,"$12,991","129,671",Beige,Beige,Automatic,4x4/4-wheel drive
2014 Nissan Maxima 3.5 SV w/Premium Pkg,Nissan,2014,"$11,800","58,371",Red,Brown,CVT,FWD
2016 Audi Q5 2.0T Premium Plus,Audi,2016,"$19,995","65,964",Silver,Black,Automatic,AWD
2017 Jeep Patriot Latitude,Jeep,2017,"$12,800","66,816",Red,Gray,Automatic,FWD
2013 Ford Focus Titanium,Ford,2013,"$10,988","43,628",Black,Black,Manual,FWD
2017 Dodge Charger SRT Hellcat,Dodge,2017,"$49,800","25,782",Green,Black,Automatic,RWD
2017 Hyundai Elantra GT Base,Hyundai,2017,"$9,991","80,210",Gray,Black,Automatic,FWD
2019 Toyota C-HR XLE,Toyota,2019,"$18,595","22,409",Gray,Black,CVT,FWD
2008 Acura RDX Base,Acura,2008,"$8,799","99,065",Black,Black,Automatic,AWD
2016 Volkswagen Jetta 1.4T S,Volkswagen,2016,"$9,891","76,899",Black,Black,Manual,FWD
2009 Honda Odyssey EX-L,Honda,2009,"$8,499","88,054",Blue,Gray,Automatic,FWD
2016 Cadillac Escalade Premium,Cadillac,2016,"$45,600","33,872",Black,Black,Automatic,4x4/4-wheel drive
2013 Honda Odyssey EX-L,Honda,2013,"$15,799","77,184",Gray,Gray,Automatic,FWD
2013 Subaru Impreza WRX Premium,Subaru,2013,"$16,500","83,737",Gray,Black,Manual,AWD
2013 Nissan Leaf S,Nissan,2013,"$7,991","40,990",Gray,Black,Automatic,FWD
2020 Alfa Romeo Stelvio Ti Sport,Alfa,2020,"$49,997",398,Red,Black,Automatic,AWD
2017 Nissan Titan XD SL,Nissan,2017,"$32,991","16,391",Brown,Beige,Automatic,4x4/4-wheel drive
2013 Land Rover LR4 Base,Land,2013,"$21,990","73,181",White,Beige,Automatic,4x4/4-wheel drive
2018 Dodge Durango R/T,Dodge,2018,"$31,802","58,671",Red,Black,Automatic,AWD
2016 Ford Fusion SE,Ford,2016,"$13,869","50,370",White,Black,Automatic,FWD
2017 BMW M2 Base,BMW,2017,"$39,498","19,990",Gray,Black,Manual,RWD
2015 Toyota Avalon Limited,Toyota,2015,"$19,995","24,187",White,Beige,Automatic,FWD
2005 Chrysler 300 Touring,Chrysler,2005,"$4,450","120,117",Beige,Gray,Automatic,AWD
2017 Acura RDX Advance Package,Acura,2017,"$29,598","26,753",White,Beige,Automatic,AWD
2009 Chevrolet Equinox LS,Chevrolet,2009,"$6,995","66,213",Black,Gray,Automatic,FWD
2015 Chevrolet Camaro ZL1,Chevrolet,2015,"$35,895","25,742",Red,Black,Automatic,RWD
2019 Dodge Durango R/T,Dodge,2019,"$35,500","20,969",White,Black,Automatic,AWD
2010 Toyota Sequoia SR5,Toyota,2010,"$19,955","96,613",Beige,Beige,Automatic,4x4/4-wheel drive
2008 Mazda Mazda5 Touring,Mazda,2008,"$7,500","67,413",White,Beige,Automatic,FWD
2016 Toyota Highlander LE,Toyota,2016,"$20,995","63,684",White,Gray,Automatic,AWD
2019 BMW X3 xDrive30i,BMW,2019,"$37,888","13,668",White,Black,Automatic,AWD
2016 Toyota Highlander LE,Toyota,2016,"$23,995","43,965",White,Gray,Automatic,AWD
2016 Volvo XC90 T6 Inscription,Volvo,2016,"$35,998","40,444",White,Beige,Automatic,AWD
2015 INFINITI Q40 Base,INFINITI,2015,"$15,699","23,382",Gray,Gray,Automatic,AWD
2015 Buick LaCrosse Leather,Buick,2015,"$11,495","86,889",White,Black,Automatic,FWD
2016 MINI Hardtop Cooper,MINI,2016,"$14,995","10,801",Blue,Black,Manual,FWD
2010 Volkswagen CC Luxury,Volkswagen,2010,"$8,598","87,022",Black,Black,Automatic,FWD
2018 Chevrolet Cruze LT,Chevrolet,2018,"$12,998","34,931",White,Beige,Automatic,FWD
2010 Mercury Mountaineer Premier,Mercury,2010,"$9,998","111,500",Black,Gray,Automatic,AWD
2015 Ford Transit Connect XLT,Ford,2015,"$12,495","81,529",White,Gray,Automatic,FWD
2018 Lexus IS 300,Lexus,2018,"$35,999","7,732",White,Red,Automatic,AWD
2012 BMW 650 i,BMW,2012,"$21,644","76,528",Gray,Black,Other / Unknown,RWD
2007 Toyota Matrix,Toyota,2007,"$4,990","132,495",Gray,Black,Manual,FWD
2018 Toyota Prius c One,Toyota,2018,"$14,498","85,412",Black,Black,Automatic,FWD
2012 FIAT 500 Pop,FIAT,2012,"$7,995","55,213",White,Beige,Manual,FWD
2013 Chrysler 200 LX,Chrysler,2013,"$6,999","69,822",Silver,Black,Automatic,FWD
2012 Ford Fusion SE,Ford,2012,"$8,462","85,992",Gray,Other,Automatic,FWD
2017 Chrysler Pacifica Limited,Chrysler,2017,"$25,995","42,977",Silver,Black,Automatic,FWD
2013 Volkswagen Jetta SportWagen TDI,Volkswagen,2013,"$11,995","70,548",Other,Other,Automatic,FWD
2019 Nissan Maxima 3.5 SL,Nissan,2019,"$25,999","21,595",Black,Gray,CVT,FWD
2015 Chrysler 200 C,Chrysler,2015,"$14,995","36,545",White,Black,Automatic,FWD
2016 Kia Sedona LX,Kia,2016,"$12,950","83,826",White,Beige,Automatic,FWD
2015 GMC Acadia Denali,GMC,2015,"$18,994","79,622",Black,Black,Automatic,FWD
2014 Dodge Grand Caravan AVP/SE,Dodge,2014,"$11,904","74,390",Blue,Other,Automatic,FWD
2018 Dodge Grand Caravan SXT,Dodge,2018,"$16,277","37,276",Black,Black,Automatic,FWD
2018 Nissan Armada SV,Nissan,2018,"$28,277","39,951",Blue,Gray,Automatic,AWD
2019 Ford Transit Connect XLT,Ford,2019,"$20,989","5,075",White,Black,Automatic,FWD
2000 BMW 740 i,BMW,2000,"$19,995","52,572",Gray,Other,Automatic,RWD
2011 Chevrolet Express 2500 Work Van,Chevrolet,2011,"$5,995","193,998",White,Gray,Automatic,RWD
2017 Nissan Titan XD PRO-4X,Nissan,2017,"$36,950","39,163",Black,Black,Automatic,4x4/4-wheel drive
2011 Dodge Ram 2500 SLT,Dodge,2011,"$24,988","103,803",White,Gray,Automatic,4x4/4-wheel drive
2008 Hummer H2,Hummer,2008,"$20,999","161,372",Black,Black,Automatic,4x4/4-wheel drive
2008 MINI Cooper S,MINI,2008,"$6,585","83,014",Red,Black,Automatic,FWD
2013 GMC Terrain Denali,GMC,2013,"$17,978","55,749",Black,Black,Automatic,AWD
2017 Ford Explorer Platinum,Ford,2017,"$34,747","20,014",Gray,Gray,Automatic,4x4/4-wheel drive
2017 Honda Civic EX,Honda,2017,"$16,999","58,701",Silver,Gray,CVT,FWD
2016 Chrysler 300C Base,Chrysler,2016,"$14,945","94,414",Red,Black,Automatic,AWD
2016 BMW 650 Gran Coupe i,BMW,2016,"$38,781","45,532",Black,Black,Automatic,RWD
2017 Ford F-350 Lariat Super Duty,Ford,2017,"$46,640","21,758",Silver,Other,Automatic,4x4/4-wheel drive
2016 Dodge Challenger SRT Hellcat,Dodge,2016,"$48,000","7,316",Black,Black,Manual,RWD
2015 FIAT 500 Pop,FIAT,2015,"$6,999","26,933",Blue,Gray,Other / Unknown,FWD
2013 Volkswagen Passat 2.5 S,Volkswagen,2013,"$8,990","57,091",Silver,Gray,Automatic,FWD
2019 Hyundai Kona SE,Hyundai,2019,"$18,950","16,705",Red,Black,Automatic,AWD
2013 Hyundai Sonata GLS,Hyundai,2013,"$10,950","32,438",White,Beige,Automatic,FWD
2010 Honda CR-V LX,Honda,2010,"$12,980","60,982",Gray,White,Automatic,4x4/4-wheel drive
2018 Kia Sedona LX,Kia,2018,"$22,750","33,712",Blue,Beige,Automatic,FWD
2016 Buick Enclave Leather,Buick,2016,"$19,512","73,095",White,Black,Automatic,AWD
2014 Dodge Grand Caravan SXT,Dodge,2014,"$10,000","67,025",Silver,Black,Automatic,FWD
2015 INFINITI Q50 Premium,INFINITI,2015,"$16,988","47,374",Blue,Gray,Automatic,AWD
2017 Maserati Ghibli S Q4,Maserati,2017,"$44,986","15,932",Black,Black,Automatic,AWD
2015 BMW 228 i xDrive,BMW,2015,"$20,995","37,475",White,Black,Automatic,AWD
2013 Audi Q7 3.0T Premium Plus,Audi,2013,"$17,998","59,726",Gray,Black,Automatic,AWD
2009 Toyota Corolla XLE,Toyota,2009,"$8,633","46,074",Black,Gray,Automatic,FWD
2019 Honda Pilot EX-L,Honda,2019,"$33,998","3,111",Silver,Gray,Automatic,AWD
2014 FIAT 500e Battery Electric,FIAT,2014,"$6,995","22,572",Silver,Black,Automatic,FWD
2015 Ford Transit-250 Base,Ford,2015,"$16,997","58,357",White,Gray,Automatic,RWD
2017 FIAT 500e Battery Electric,FIAT,2017,"$7,888","28,459",Gray,Black,Automatic,FWD
2016 Ford Fusion SE,Ford,2016,"$13,998","27,089",Black,Black,Automatic,AWD
2019 Cadillac XTS Luxury,Cadillac,2019,"$25,777","35,057",Other,Other,Automatic,FWD
2015 Volvo XC60 T6 Platinum,Volvo,2015,"$20,315","51,202",White,Beige,Automatic,AWD
2015 Chrysler 200 C,Chrysler,2015,"$11,700","58,793",Silver,Black,Automatic,FWD
2008 BMW 128 i,BMW,2008,"$7,995","115,950",Black,Black,Automatic,RWD
2016 Audi A8 L 3.0T,Audi,2016,"$34,955","12,812",Black,Black,Automatic,AWD
2017 Cadillac Escalade Platinum,Cadillac,2017,"$53,995","35,466",Black,Black,Automatic,4x4/4-wheel drive
2016 Porsche Boxster S,Porsche,2016,"$52,950","18,052",White,Black,Manual,RWD
2013 BMW 740 Li,BMW,2013,"$19,950","75,703",Black,Black,Automatic,RWD
2011 Volvo V50 T5,Volvo,2011,"$10,710","67,262",Black,Black,Automatic,FWD
2016 Land Rover Range Rover 5.0L Supercharged,Land,2016,"$54,880","31,030",Gray,Other,Automatic,4x4/4-wheel drive
2018 Dodge Grand Caravan GT,Dodge,2018,"$15,910","47,190",White,Black,Automatic,FWD
2018 Toyota Highlander Hybrid Limited,Toyota,2018,"$37,877","34,875",Brown,Black,CVT,AWD
2016 Audi S4 3.0T Premium Plus,Audi,2016,"$26,500","50,779",Black,Black,Automatic,AWD
2016 Jaguar F-TYPE S,Jaguar,2016,"$39,880","31,077",White,Black,Automatic,RWD
2018 Dodge Charger R/T,Dodge,2018,"$24,000","47,984",White,Black,Automatic,RWD
2016 BMW 328d xDrive,BMW,2016,"$24,498","32,913",Silver,Black,Automatic,AWD
2005 Honda S2000,Honda,2005,"$17,000","71,300",Red,Black,Manual,RWD
2017 Nissan Sentra SV,Nissan,2017,"$8,495","70,265",Red,Black,CVT,FWD
2016 Toyota Highlander Hybrid Limited,Toyota,2016,"$29,891","65,777",Gray,Black,CVT,AWD
2010 Buick LaCrosse CXL,Buick,2010,"$9,399","48,900",Red,Other,Automatic,FWD
2016 Mitsubishi Lancer ES,Mitsubishi,2016,"$8,999","62,487",Gray,Black,CVT,FWD
2018 Kia Sportage LX,Kia,2018,"$14,795","37,966",Red,Black,Automatic,AWD
2013 Chevrolet Sonic RS,Chevrolet,2013,"$7,991","62,500",Red,Black,Manual,FWD
2016 Chevrolet Colorado Z71,Chevrolet,2016,"$31,987","21,150",Black,Black,Automatic,4x4/4-wheel drive
2019 GMC Yukon SLT,GMC,2019,"$47,443","13,077",Gray,Black,Automatic,4x4/4-wheel drive
2017 Chevrolet Cruze Premier,Chevrolet,2017,"$12,712","69,803",Blue,Black,Automatic,FWD
2017 Ford Explorer Platinum,Ford,2017,"$39,484","25,057",White,Black,Automatic,AWD
2014 Kia Sedona LX,Kia,2014,"$10,500","64,792",White,Gray,Automatic,FWD
2011 Cadillac SRX Premium Collection,Cadillac,2011,"$12,950","88,963",Silver,Black,Automatic,AWD
2007 Audi Q7 3.6 Premium,Audi,2007,"$8,700","105,605",Gray,Black,Automatic,AWD
2012 BMW 128 i,BMW,2012,"$10,500","74,261",Black,Other,Automatic,RWD
2018 Dodge Journey SXT,Dodge,2018,"$16,900","20,605",Gray,Black,Automatic,AWD
2017 Ford F-350 Platinum,Ford,2017,"$54,500","32,525",White,Black,Automatic,4x4/4-wheel drive
2016 Honda Pilot EX-L,Honda,2016,"$24,998","40,633",Black,Beige,Automatic,AWD
2019 Lincoln Continental Reserve,Lincoln,2019,"$43,990","9,193",White,Black,Automatic,AWD
2014 Toyota Sienna SE,Toyota,2014,"$17,498","76,447",Black,Gray,Automatic,FWD
2018 BMW M4 Base,BMW,2018,"$59,998","11,510",Blue,Black,Manual,RWD
2016 Hyundai Veloster Turbo,Hyundai,2016,"$16,500","20,849",Silver,Black,Manual,FWD
2016 Audi S8 4.0T quattro,Audi,2016,"$49,998","52,157",Blue,Brown,Automatic,AWD
2016 BMW X5 M Base,BMW,2016,"$51,998","44,049",Gray,Red,Automatic,AWD
2017 Nissan Armada SV,Nissan,2017,"$26,998","44,500",Gray,Gray,Automatic,AWD
2017 Ford Escape Titanium,Ford,2017,"$19,995","25,835",Black,Black,Automatic,4x4/4-wheel drive
2018 Ford Expedition XLT,Ford,2018,"$31,950","46,370",Gray,Black,Automatic,RWD
2019 RAM 1500 Classic SLT,RAM,2019,"$28,999","10,822",White,Black,Automatic,4x4/4-wheel drive
2008 Toyota Yaris,Toyota,2008,"$4,490","159,884",Blue,Black,Automatic,FWD
2016 Ford Fusion Titanium,Ford,2016,"$13,498","58,215",White,Black,Automatic,FWD
2017 Nissan Rogue SV,Nissan,2017,"$19,495","18,538",White,Gray,CVT,AWD
2018 Audi S4 3.0T Premium Plus,Audi,2018,"$42,999","15,035",Gray,Black,Automatic,AWD
2014 Dodge Dart SXT,Dodge,2014,"$9,198","70,128",Blue,Black,Automatic,FWD
2018 Mazda CX-9 Signature,Mazda,2018,"$32,995","29,440",White,Other,Automatic,AWD
2019 RAM ProMaster 1500 Low Roof,RAM,2019,"$21,598","12,038",White,Black,Automatic,FWD
2017 Ford Fusion SE,Ford,2017,"$12,895","54,472",White,Black,Automatic,FWD
2017 Chevrolet Impala 1LS,Chevrolet,2017,"$14,398","57,161",Silver,Other,Automatic,FWD
2004 Chrysler PT Cruiser GT,Chrysler,2004,"$2,999","137,674",Silver,Gray,Automatic,FWD
2001 Mitsubishi Montero Limited,Mitsubishi,2001,"$4,995","176,532",Black,Black,Automatic,4x4/4-wheel drive
2007 Ford Explorer Sport Trac XLT,Ford,2007,"$8,590","160,078",Silver,Gray,Automatic,4x4/4-wheel drive
2013 Honda Pilot Touring,Honda,2013,"$17,999","88,413",Silver,White,Automatic,4x4/4-wheel drive
2000 Volkswagen New Beetle GLX 1.8T,Volkswagen,2000,"$4,990","52,611",Silver,Other,Other / Unknown,FWD
2016 Volkswagen Touareg TDI Executive,Volkswagen,2016,"$39,995","44,945",White,Black,Automatic,AWD
2015 Volkswagen Golf SportWagen TSI S 4-Door,Volkswagen,2015,"$15,563","37,864",Black,Beige,Automatic,FWD
2017 Hyundai Tucson Sport,Hyundai,2017,"$19,102","19,157",White,Gray,Automatic,AWD
2011 Ford Taurus Limited,Ford,2011,"$9,995","113,320",Gold,Gray,Automatic,FWD
2019 Dodge Grand Caravan GT,Dodge,2019,"$18,789","46,247",Red,Black,Automatic,FWD
2016 Ford Escape SE,Ford,2016,"$14,938","38,461",Gray,Black,Automatic,4x4/4-wheel drive
2013 Buick Encore Premium,Buick,2013,"$9,450","98,759",White,Brown,Automatic,FWD
2012 Hyundai Genesis Coupe 2.0T Premium,Hyundai,2012,"$10,688","64,936",Silver,Black,Automatic,RWD
2005 Chevrolet TrailBlazer EXT,Chevrolet,2005,"$5,990","119,957",Gray,Other,Automatic,4x4/4-wheel drive
2012 Nissan Pathfinder S,Nissan,2012,"$13,788","74,469",Other,Gray,Automatic,4x4/4-wheel drive
2019 Ford Fusion Hybrid SE,Ford,2019,"$22,055","3,454",Gray,Black,CVT,FWD
2018 BMW 750 i xDrive,BMW,2018,"$60,000","17,703",Black,Black,Automatic,AWD
2017 BMW 540 i,BMW,2017,"$38,923","37,901",White,Black,Automatic,RWD
2017 MINI Countryman Cooper S ALL4,MINI,2017,"$25,855","30,418",Black,Black,Automatic,AWD
2017 BMW 540 i,BMW,2017,"$41,355","26,446",Black,Black,Automatic,RWD
2017 Ford F-350 Lariat Super Duty,Ford,2017,"$48,903","59,961",Silver,Black,Automatic,4x4/4-wheel drive
2012 Hyundai Elantra Limited,Hyundai,2012,"$6,500","88,000",Silver,Gray,Automatic,FWD
2007 Lexus LS 460 Base,Lexus,2007,"$9,891","144,226",Silver,Black,Automatic,RWD
2019 Ford Fusion Hybrid SEL,Ford,2019,"$18,854","22,762",Black,Black,CVT,FWD
2006 Ford F-350 King Ranch,Ford,2006,"$19,999","117,930",Red,Brown,Other / Unknown,4x4/4-wheel drive
2005 Jaguar X-Type 3.0,Jaguar,2005,"$4,485","122,731",Orange,Beige,Automatic,AWD
2017 Nissan Titan XD Platinum Reserve,Nissan,2017,"$37,945","30,396",White,Black,Automatic,4x4/4-wheel drive
2017 Mazda Mazda6 Grand Touring,Mazda,2017,"$20,649","36,895",Black,Black,Automatic,FWD
2019 Cadillac XT4 Premium Luxury,Cadillac,2019,"$32,000","15,241",Silver,Black,Automatic,FWD
2005 Chrysler Town & Country Limited,Chrysler,2005,"$4,999","130,348",Gold,Gray,Automatic,FWD
2017 Chevrolet Impala Premier 2LZ,Chevrolet,2017,"$19,450","43,582",Silver,Black,Automatic,FWD
2017 Ford Flex Limited,Ford,2017,"$24,985","40,131",Silver,Black,Automatic,AWD
2019 GMC Acadia SLT-1,GMC,2019,"$29,999","14,925",Black,Black,Automatic,AWD
2019 Audi Q3 2.0T Premium,Audi,2019,"$30,500","13,735",White,Black,Automatic,AWD
2018 Hyundai Elantra SE,Hyundai,2018,"$13,988","11,814",Red,Gray,Automatic,FWD
2019 Ford Explorer XLT,Ford,2019,"$26,400","32,590",Black,Black,Automatic,4x4/4-wheel drive
2019 Honda Pilot LX,Honda,2019,"$30,991","2,619",Red,Beige,Automatic,AWD
2011 GMC Terrain SLE-1,GMC,2011,"$9,999","109,181",Gray,Black,Automatic,AWD
2016 BMW 528 i xDrive,BMW,2016,"$22,888","47,518",Blue,Beige,Automatic,AWD
2016 Volkswagen e-Golf SE,Volkswagen,2016,"$15,500","12,533",White,Black,Automatic,FWD
2017 FIAT 500e Battery Electric,FIAT,2017,"$9,500","4,482",Blue,Black,Automatic,FWD
2017 Buick Enclave Leather,Buick,2017,"$21,230","59,184",Red,Black,Automatic,AWD
2016 Lexus IS 350 Base,Lexus,2016,"$29,988","28,393",White,Red,Automatic,RWD
2016 Audi A3 2.0T Premium,Audi,2016,"$18,988","11,373",White,Black,Automatic,AWD
2018 Toyota Prius Two,Toyota,2018,"$18,500","28,274",Gray,Black,CVT,FWD
2017 BMW 430 Gran Coupe i,BMW,2017,"$23,988","40,193",Gray,Black,Automatic,RWD
2006 Acura TL,Acura,2006,"$4,480","182,863",Black,Black,Automatic,FWD
2017 Mercedes-Benz AMG GLE 43 Base 4MATIC,Mercedes-Benz,2017,"$46,998","30,185",Black,Black,Automatic,AWD
2017 Lexus NX 200t F Sport,Lexus,2017,"$29,489","15,545",White,Red,Automatic,AWD
2018 Volvo XC90 T6 Momentum,Volvo,2018,"$39,990","19,522",Silver,Gray,Automatic,AWD
2017 Mercedes-Benz AMG C 43 Base 4MATIC,Mercedes-Benz,2017,"$41,997","15,566",Black,Black,Automatic,AWD
2014 Mercedes-Benz GL350 BlueTEC,Mercedes-Benz,2014,"$21,998","98,611",Black,Beige,Automatic,AWD
2011 Audi A4 2.0T Premium Plus quattro,Audi,2011,"$10,998","59,142",Silver,Black,Automatic,AWD
2018 BMW 440 Gran Coupe i xDrive,BMW,2018,"$37,995","15,146",White,Red,Automatic,AWD
2019 Dodge Grand Caravan SXT,Dodge,2019,"$15,994","35,062",White,Black,Automatic,FWD
2013 Volkswagen Jetta S,Volkswagen,2013,"$7,447","83,691",Other,Other,Automatic,FWD
2016 Volkswagen e-Golf SE,Volkswagen,2016,"$13,839","23,962",Gray,Black,Automatic,FWD
2017 Ford Fusion Sport,Ford,2017,"$19,999","27,647",Black,Gray,Automatic,AWD
2014 Maserati Ghibli S Q4,Maserati,2014,"$28,000","29,000",White,Other,Automatic,AWD
2006 Lotus Elise,Lotus,2006,"$37,950","19,697",Black,Black,Manual,RWD
2012 Lexus IS 250C Base,Lexus,2012,"$18,000","82,868",Red,Black,Automatic,RWD
2015 Chevrolet Silverado 1500 1LT,Chevrolet,2015,"$28,000","53,348",Black,Black,Automatic,4x4/4-wheel drive
2016 Land Rover Range Rover Sport Supercharged HSE,Land,2016,"$40,880","37,961",Silver,Other,Automatic,4x4/4-wheel drive
2011 Nissan Juke S,Nissan,2011,"$8,800","81,724",Silver,Black,CVT,FWD
2017 Nissan Altima 2.5 SV,Nissan,2017,"$11,800","69,909",Gray,Gray,CVT,FWD
2017 Jaguar F-TYPE Premium,Jaguar,2017,"$44,900","17,114",White,Black,Automatic,RWD
2008 Jeep Liberty Limited,Jeep,2008,"$8,777","74,764",Black,Other,Automatic,4x4/4-wheel drive
2017 Mazda CX-3 Grand Touring,Mazda,2017,"$19,610","18,097",Silver,Black,Automatic,AWD
2014 BMW 528 i xDrive,BMW,2014,"$19,488","13,701",Black,White,Automatic,AWD
2012 Nissan Altima 2.5 S,Nissan,2012,"$6,639","80,075",Silver,Other,CVT,FWD
2007 MINI Cooper,MINI,2007,"$5,499","85,302",Blue,Black,Manual,FWD
2013 Mazda CX-9 Grand Touring,Mazda,2013,"$9,499","115,661",Gray,Black,Automatic,AWD
2017 Nissan Sentra SV,Nissan,2017,"$9,770","78,959",Silver,Gray,Automatic,FWD
2019 Acura RDX Technology Package,Acura,2019,"$39,000","7,655",Gray,Black,Automatic,AWD
2016 RAM ProMaster City SLT,RAM,2016,"$16,949","46,309",White,Black,Automatic,FWD
2008 Volvo C30 T5,Volvo,2008,"$6,990","108,498",Silver,Gray,Automatic,FWD
2007 Toyota Corolla S,Toyota,2007,"$5,488","109,536",Blue,Black,Automatic,FWD
2019 Ford Expedition Max XLT,Ford,2019,"$41,971","36,873",Black,Black,Automatic,4x4/4-wheel drive
2017 Acura ILX Base,Acura,2017,"$18,580","20,630",Blue,Gray,Automatic,FWD
2019 RAM ProMaster 1500 Base,RAM,2019,"$26,914","13,729",White,Black,Automatic,FWD
2019 RAM 1500 Rebel,RAM,2019,"$31,996","17,597",White,Black,Automatic,4x4/4-wheel drive
2014 Chevrolet Cruze LS,Chevrolet,2014,"$7,583","99,537",Green,Black,Automatic,FWD
2013 Chevrolet Traverse 1LT,Chevrolet,2013,"$15,990","64,923",White,Black,Automatic,AWD
2012 Volkswagen Jetta SE,Volkswagen,2012,"$8,250","57,000",Red,Beige,Automanual,FWD
2017 Volvo XC90 T5 Momentum,Volvo,2017,"$35,498","22,182",Other,Other,Automatic,AWD
2016 GMC Yukon XL SLE,GMC,2016,"$30,550","60,075",Black,Brown,Automatic,4x4/4-wheel drive
2018 Cadillac XT5 Luxury,Cadillac,2018,"$28,900","33,266",Black,Black,Automatic,AWD
2015 Cadillac SRX Performance Collection,Cadillac,2015,"$22,701","63,927",Black,Black,Automatic,AWD
2007 Chevrolet Suburban 1500 LTZ,Chevrolet,2007,"$9,995","99,807",Other,Other,Automatic,4x4/4-wheel drive
2019 Mazda MX-5 Miata RF Grand Touring,Mazda,2019,"$28,990","2,903",Black,Black,Automatic,RWD
2008 Honda Odyssey LX,Honda,2008,"$10,500","39,276",Gold,White,Automatic,FWD
2019 Ford Flex SEL,Ford,2019,"$25,998","12,399",Blue,Black,Automatic,AWD
2019 BMW 540 i xDrive,BMW,2019,"$46,900","2,907",Black,Black,Automatic,AWD
2005 Lexus RX 330,Lexus,2005,"$13,500","56,352",Black,White,Automatic,AWD
2019 GMC Yukon XL SLT,GMC,2019,"$39,681","44,502",Black,Black,Automatic,4x4/4-wheel drive
2020 Toyota Corolla LE,Toyota,2020,"$14,995","30,938",Black,Gray,CVT,FWD
2016 Hyundai Genesis 3.8,Hyundai,2016,"$24,000","34,556",Black,Other,Automatic,AWD
2014 Honda Accord LX,Honda,2014,"$12,995","55,618",Black,Black,CVT,FWD
2019 Ford Ranger,Ford,2019,"$39,995","3,049",Silver,Other,Automatic,4x4/4-wheel drive
2018 Mercedes-Benz GLC 300 Base 4MATIC,Mercedes-Benz,2018,"$39,480","25,231",White,Beige,Automatic,AWD
2012 Cadillac Escalade Premium,Cadillac,2012,"$28,999","62,157",Black,Black,Automatic,AWD
2015 RAM ProMaster City SLT,RAM,2015,"$11,995","77,710",Silver,Gray,Automatic,FWD
2017 Dodge Grand Caravan SE,Dodge,2017,"$12,995","68,727",Gray,Black,Automatic,FWD
2015 Lexus GX 460 Luxury,Lexus,2015,"$32,999","52,497",Black,Black,Automatic,4x4/4-wheel drive
2005 Mazda Mazda3 s,Mazda,2005,"$3,499","127,172",Black,Black,Automatic,FWD
2009 Audi S5 4.2 quattro,Audi,2009,"$17,995","82,632",Black,Black,Manual,AWD
2015 Dodge Dart GT,Dodge,2015,"$9,995","94,651",Black,Black,Automatic,FWD
2009 Mercedes-Benz C 350 Sport,Mercedes-Benz,2009,"$10,590","56,938",Blue,Black,Automatic,RWD
2018 Dodge Grand Caravan SE,Dodge,2018,"$17,987","21,841",Red,Black,Automatic,FWD
