Listing,Make,Year_model,Price,Milage,Exterior_color,Interior_color,Transmission,Drivetrain
2009 Hummer H2,Hummer,2009,"$28,900","126,000",Orange,Black,Automanual,4x4/4-wheel drive
2014 Jeep Patriot Sport,Jeep,2014,"$5,900","84,224",Blue,Gray,Manual,FWD
2019 RAM ProMaster 2500 High Roof,RAM,2019,"$25,990","47,923",Black,Gray,Automatic,FWD
2014 Chevrolet Spark EV 1LT,Chevrolet,2014,"$9,990","30,348",White,Other,Automatic,FWD
2019 Volkswagen Arteon 2.0T SEL Premium,Volkswagen,2019,"$33,730","1,963",Silver,Black,Automatic,AWD
2019 Volvo S90 T5 Momentum,Volvo,2019,"$26,400","15,287",Black,Other,Automatic,FWD
2016 Hyundai Genesis 3.8,Hyundai,2016,"$17,495","43,956",Black,Gray,Automatic,RWD
2016 Dodge Dart SE,Dodge,2016,"$6,800","67,435",Gray,Other,Automatic,FWD
2016 Scion iM Base,Scion,2016,"$9,800","47,721",Green,Other,Other / Unknown,FWD
2016 Honda Fit LX,Honda,2016,"$8,995","49,732",Silver,Black,CVT,FWD
2004 Ford Excursion XLT,Ford,2004,"$6,999","111,004",White,Gray,Automatic,RWD
2013 Hyundai Equus Ultimate,Hyundai,2013,"$14,499","85,626",Black,Black,Automatic,RWD
2015 Honda Crosstour EX-L,Honda,2015,"$13,999","49,074",Gray,Black,Automatic,FWD
2017 Audi S7 4.0T Premium Plus,Audi,2017,"$50,990","9,543",Gray,Black,Automatic,AWD
2017 Audi A4 allroad 2.0T Premium quattro,Audi,2017,"$30,990","18,767",Silver,Black,Automatic,AWD
2017 Toyota Yaris iA Base,Toyota,2017,"$9,099","69,579",Silver,Black,Automatic,FWD
2016 Volkswagen CC 2.0T R-Line,Volkswagen,2016,"$17,780","34,540",White,Black,Automatic,FWD
2018 Acura TLX V6 A-Spec,Acura,2018,"$25,999","32,521",White,Red,Automatic,FWD
2013 Kia Optima SX,Kia,2013,"$10,999","52,704",Black,Black,Automatic,FWD
2014 Cadillac ELR Base,Cadillac,2014,"$16,999","33,344",Other,Other,Automatic,FWD
2016 BMW 428 Gran Coupe i,BMW,2016,"$20,999","17,683",Silver,Black,Automatic,RWD
2019 Tesla Model 3 Standard Range Plus,Tesla,2019,"$30,000","3,500",Black,Black,Automanual,RWD
2007 Dodge Magnum Base,Dodge,2007,"$3,988","131,892",White,Black,Automatic,RWD
2013 MINI Convertible Cooper,MINI,2013,"$6,999","56,000",Brown,Brown,Automatic,FWD
2004 Mazda RX-8 Base,Mazda,2004,"$4,988","76,170",Gray,Black,Manual,RWD
2013 GMC Terrain SLE-1,GMC,2013,"$8,999","54,000",Gray,Gray,Automatic,FWD
2010 Cadillac SRX,Cadillac,2010,"$6,995","123,635",Black,Black,Automatic,FWD
2017 INFINITI Q60 3.0t Sport,INFINITI,2017,"$21,998","31,113",Black,Gray,Automatic,RWD
2003 Nissan 350Z Track,Nissan,2003,"$9,988","116,676",Black,Black,Manual,RWD
2017 INFINITI Q70 3.7,INFINITI,2017,"$17,998","22,813",Silver,Gray,Automatic,RWD
2017 INFINITI Q60 3.0t Red Sport 400,INFINITI,2017,"$26,998","27,746",Other,White,Automatic,RWD
2018 Chevrolet Traverse LT Cloth,Chevrolet,2018,"$23,999","14,150",Red,Black,Automatic,FWD
2006 Hummer H3,Hummer,2006,"$7,988","155,863",White,Black,Automatic,4x4/4-wheel drive
2010 Jaguar XF Premium,Jaguar,2010,"$9,900","111,302",Gold,Other,Automatic,RWD
2009 Jaguar XF Supercharged,Jaguar,2009,"$8,795","90,381",Blue,Other,Automatic,RWD
2016 INFINITI Q70L 3.7X,INFINITI,2016,"$24,999","37,942",White,Beige,Automatic,AWD
2013 INFINITI QX56 Base,INFINITI,2013,"$14,998","107,168",Gray,Gray,Automatic,RWD
2007 Mercedes-Benz CLK550,Mercedes-Benz,2007,"$6,999","68,000",White,Gray,Automatic,RWD
2017 Honda CR-V EX,Honda,2017,"$17,998","13,239",White,Black,Automatic,AWD
2017 Lexus IS 200t Base,Lexus,2017,"$20,998","15,350",Black,Other,Automatic,RWD
2011 Jaguar XJ L Supercharged,Jaguar,2011,"$17,499","57,317",Green,Other,Automatic,RWD
2003 Chevrolet Monte Carlo SS,Chevrolet,2003,"$5,988","35,603",Other,Brown,Automatic,FWD
2002 Ford Thunderbird Deluxe,Ford,2002,"$10,495","26,650",Red,Black,Automatic,RWD
2000 BMW Z3 2.3 Roadster,BMW,2000,"$6,500","58,000",Gray,Black,Manual,RWD
2016 BMW ALPINA B6 Gran Coupe Base,BMW,2016,"$58,998","18,581",White,Red,Automatic,AWD
2005 Cadillac XLR Base,Cadillac,2005,"$20,990","20,611",Silver,Black,Automatic,RWD
2015 Nissan Quest SV,Nissan,2015,"$12,997","70,512",White,Gray,CVT,FWD
2011 Kia Sedona EX,Kia,2011,"$6,500","76,612",Blue,Gray,Automatic,FWD
2010 Buick Lucerne CX,Buick,2010,"$5,888","94,296",Brown,Beige,Automatic,FWD
2003 Ford Excursion Limited,Ford,2003,"$7,995","126,794",Gray,Gray,Automatic,RWD
2018 Jaguar XF S,Jaguar,2018,"$24,980","18,631",Black,Black,Automatic,RWD
2003 Mitsubishi Eclipse Spyder GTS,Mitsubishi,2003,"$2,500","151,450",Silver,Black,Automatic,FWD
2014 Chrysler Town & Country Touring,Chrysler,2014,"$7,999","103,680",Black,Black,Automatic,FWD
2018 Toyota C-HR XLE,Toyota,2018,"$15,099","38,761",Gray,Black,CVT,FWD
2007 Jaguar XJ8,Jaguar,2007,"$9,995","79,439",White,Beige,Automatic,RWD
2004 Jaguar XJR,Jaguar,2004,"$9,995","92,433",Black,White,Automatic,RWD
2009 Mercedes-Benz R 350 4MATIC,Mercedes-Benz,2009,"$6,995","114,109",Silver,Black,Automatic,AWD
2017 RAM ProMaster 1500 Base,RAM,2017,"$15,998","83,906",White,Gray,Automatic,FWD
2010 Chrysler Town & Country Touring,Chrysler,2010,"$8,999","55,412",White,Gray,Automatic,FWD
2012 Hyundai Equus Signature,Hyundai,2012,"$14,195","77,242",Black,Black,Automatic,RWD
2014 BMW 328 i,BMW,2014,"$14,995","39,649",Blue,Red,Automatic,RWD
2012 Fisker Karma EcoSport,Fisker,2012,"$35,575","15,670",Red,Black,Automatic,RWD
2016 Ford Focus RS Base,Ford,2016,"$27,500","33,737",Gray,Black,Manual,AWD
2018 Alfa Romeo Stelvio Ti,Alfa,2018,"$30,995","26,051",Black,Black,Automatic,AWD
2019 Volvo XC40 Momentum,Volvo,2019,"$29,856","33,728",Red,Gray,Automatic,FWD
2016 Hyundai Equus Signature,Hyundai,2016,"$22,994","58,615",Gray,Black,Automatic,RWD
2018 Nissan NV200 S,Nissan,2018,"$12,992","26,446",White,Gray,CVT,FWD
2016 Chevrolet Impala Limited LT,Chevrolet,2016,"$5,993","72,040",Silver,Black,Automatic,FWD
2016 Ford Transit Connect XLT,Ford,2016,"$16,980","16,020",White,Black,Automatic,FWD
2003 Lincoln Town Car Executive L,Lincoln,2003,"$2,775","263,818",Black,Black,Automatic,RWD
2016 INFINITI Q70L 3.7X,INFINITI,2016,"$23,099","43,658",Gray,Gray,Automatic,AWD
2017 Lexus RC 200t Base,Lexus,2017,"$23,699","29,110",Black,Black,Automatic,RWD
2019 Nissan Kicks S,Nissan,2019,"$14,099","23,732",White,Gray,CVT,FWD
2017 Jeep Patriot Latitude,Jeep,2017,"$13,000","27,422",White,Gray,CVT,FWD
2015 Acura MDX 3.5L Technology Package,Acura,2015,"$13,995","54,261",White,Black,Automatic,FWD
2013 Nissan Quest SV,Nissan,2013,"$8,995","84,839",Beige,Beige,CVT,FWD
2007 Chevrolet Monte Carlo LT,Chevrolet,2007,"$2,995","158,881",White,Beige,Automatic,FWD
2018 Chrysler Pacifica Hybrid Touring Plus,Chrysler,2018,"$29,995","22,140",Silver,Other,Automatic,FWD
2007 Lincoln Town Car Signature Limited,Lincoln,2007,"$4,495","140,870",Brown,Beige,Automatic,RWD
2006 Jeep Commander Base,Jeep,2006,"$6,495","124,000",White,Gray,Automatic,RWD
2017 MINI Convertible Cooper,MINI,2017,"$18,595","3,817",Silver,Black,Automatic,FWD
2017 Honda Accord Hybrid,Honda,2017,"$14,599","53,238",Gray,Beige,CVT,FWD
2003 Lexus ES 300,Lexus,2003,"$5,981","97,953",White,White,Automatic,FWD
2018 Chevrolet Cruze LT,Chevrolet,2018,"$10,499","55,547",Gray,Black,Automatic,FWD
2018 Chevrolet Trax LS,Chevrolet,2018,"$10,499","33,753",White,Black,Automatic,FWD
2016 Ford Shelby GT350 Base,Ford,2016,"$37,995","52,698",White,Black,Manual,RWD
2016 Chevrolet Equinox LT,Chevrolet,2016,"$12,499","44,690",Gray,Black,Automatic,FWD
2008 Chevrolet TrailBlazer SS,Chevrolet,2008,"$16,500","119,327",Black,Gray,Automatic,RWD
2019 Hyundai Sonata SE,Hyundai,2019,"$14,000","3,219",Black,Black,Automatic,FWD
2018 Genesis G80 5.0 Ultimate,Genesis,2018,"$33,989","12,910",Silver,Black,Automatic,RWD
2008 Mazda RX-8 Touring,Mazda,2008,"$10,850","44,857",White,Black,Manual,RWD
2009 Honda Civic Hybrid,Honda,2009,"$7,399","57,129",White,Gray,Automatic,FWD
2015 Ford Utility Police Interceptor Base,Ford,2015,"$8,999","113,399",Other,Black,Automatic,AWD
2016 Ford Utility Police Interceptor Base,Ford,2016,"$21,981","45,793",Black,Black,Automatic,AWD
2014 Hyundai Equus Signature,Hyundai,2014,"$10,899","38,618",Black,Black,Automatic,RWD
2015 Jeep Patriot Sport,Jeep,2015,"$7,099","64,984",White,Gray,Other / Unknown,FWD
2011 Jeep Liberty Sport,Jeep,2011,"$6,599","85,532",Gray,Gray,Automatic,4x4/4-wheel drive
2010 Toyota RAV4 W/HD RADIO/3RD ROW SEATS,Toyota,2010,"$4,899","119,285",Other,Other,Automatic,4x4/4-wheel drive
2012 Maserati GranTurismo S Automatic,Maserati,2012,"$29,599","46,394",Gray,Red,Automatic,RWD
2008 Saturn Vue XE,Saturn,2008,"$6,099","79,124",Beige,Beige,Automatic,FWD
2009 Hummer H2,Hummer,2009,"$28,900","126,000",Orange,Black,Automanual,4x4/4-wheel drive
2014 Jeep Patriot Sport,Jeep,2014,"$5,900","84,224",Blue,Gray,Manual,FWD
2019 RAM ProMaster 2500 High Roof,RAM,2019,"$25,990","47,923",Black,Gray,Automatic,FWD
2014 Chevrolet Spark EV 1LT,Chevrolet,2014,"$9,990","30,348",White,Other,Automatic,FWD
2019 Volkswagen Arteon 2.0T SEL Premium,Volkswagen,2019,"$33,730","1,963",Silver,Black,Automatic,AWD
2019 Volvo S90 T5 Momentum,Volvo,2019,"$26,400","15,287",Black,Other,Automatic,FWD
2016 Hyundai Genesis 3.8,Hyundai,2016,"$17,495","43,956",Black,Gray,Automatic,RWD
2016 Dodge Dart SE,Dodge,2016,"$6,800","67,435",Gray,Other,Automatic,FWD
2016 Scion iM Base,Scion,2016,"$9,800","47,721",Green,Other,Other / Unknown,FWD
2016 Honda Fit LX,Honda,2016,"$8,995","49,732",Silver,Black,CVT,FWD
2004 Ford Excursion XLT,Ford,2004,"$6,999","111,004",White,Gray,Automatic,RWD
2013 Hyundai Equus Ultimate,Hyundai,2013,"$14,499","85,626",Black,Black,Automatic,RWD
2015 Honda Crosstour EX-L,Honda,2015,"$13,999","49,074",Gray,Black,Automatic,FWD
2017 Audi S7 4.0T Premium Plus,Audi,2017,"$50,990","9,543",Gray,Black,Automatic,AWD
2017 Audi A4 allroad 2.0T Premium quattro,Audi,2017,"$30,990","18,767",Silver,Black,Automatic,AWD
2017 Toyota Yaris iA Base,Toyota,2017,"$9,099","69,579",Silver,Black,Automatic,FWD
2016 Volkswagen CC 2.0T R-Line,Volkswagen,2016,"$17,780","34,540",White,Black,Automatic,FWD
2018 Acura TLX V6 A-Spec,Acura,2018,"$25,999","32,521",White,Red,Automatic,FWD
2013 Kia Optima SX,Kia,2013,"$10,999","52,704",Black,Black,Automatic,FWD
2014 Cadillac ELR Base,Cadillac,2014,"$16,999","33,344",Other,Other,Automatic,FWD
2016 BMW 428 Gran Coupe i,BMW,2016,"$20,999","17,683",Silver,Black,Automatic,RWD
2019 Tesla Model 3 Standard Range Plus,Tesla,2019,"$30,000","3,500",Black,Black,Automanual,RWD
2007 Dodge Magnum Base,Dodge,2007,"$3,988","131,892",White,Black,Automatic,RWD
2013 MINI Convertible Cooper,MINI,2013,"$6,999","56,000",Brown,Brown,Automatic,FWD
2004 Mazda RX-8 Base,Mazda,2004,"$4,988","76,170",Gray,Black,Manual,RWD
2013 GMC Terrain SLE-1,GMC,2013,"$8,999","54,000",Gray,Gray,Automatic,FWD
2010 Cadillac SRX,Cadillac,2010,"$6,995","123,635",Black,Black,Automatic,FWD
2017 INFINITI Q60 3.0t Sport,INFINITI,2017,"$21,998","31,113",Black,Gray,Automatic,RWD
2003 Nissan 350Z Track,Nissan,2003,"$9,988","116,676",Black,Black,Manual,RWD
2017 INFINITI Q70 3.7,INFINITI,2017,"$17,998","22,813",Silver,Gray,Automatic,RWD
2017 INFINITI Q60 3.0t Red Sport 400,INFINITI,2017,"$26,998","27,746",Other,White,Automatic,RWD
2018 Chevrolet Traverse LT Cloth,Chevrolet,2018,"$23,999","14,150",Red,Black,Automatic,FWD
2006 Hummer H3,Hummer,2006,"$7,988","155,863",White,Black,Automatic,4x4/4-wheel drive
2010 Jaguar XF Premium,Jaguar,2010,"$9,900","111,302",Gold,Other,Automatic,RWD
2009 Jaguar XF Supercharged,Jaguar,2009,"$8,795","90,381",Blue,Other,Automatic,RWD
2016 INFINITI Q70L 3.7X,INFINITI,2016,"$24,999","37,942",White,Beige,Automatic,AWD
2013 INFINITI QX56 Base,INFINITI,2013,"$14,998","107,168",Gray,Gray,Automatic,RWD
2007 Mercedes-Benz CLK550,Mercedes-Benz,2007,"$6,999","68,000",White,Gray,Automatic,RWD
2017 Honda CR-V EX,Honda,2017,"$17,998","13,239",White,Black,Automatic,AWD
2017 Lexus IS 200t Base,Lexus,2017,"$20,998","15,350",Black,Other,Automatic,RWD
2011 Jaguar XJ L Supercharged,Jaguar,2011,"$17,499","57,317",Green,Other,Automatic,RWD
2003 Chevrolet Monte Carlo SS,Chevrolet,2003,"$5,988","35,603",Other,Brown,Automatic,FWD
2002 Ford Thunderbird Deluxe,Ford,2002,"$10,495","26,650",Red,Black,Automatic,RWD
2000 BMW Z3 2.3 Roadster,BMW,2000,"$6,500","58,000",Gray,Black,Manual,RWD
2016 BMW ALPINA B6 Gran Coupe Base,BMW,2016,"$58,998","18,581",White,Red,Automatic,AWD
2005 Cadillac XLR Base,Cadillac,2005,"$20,990","20,611",Silver,Black,Automatic,RWD
2015 Nissan Quest SV,Nissan,2015,"$12,997","70,512",White,Gray,CVT,FWD
2011 Kia Sedona EX,Kia,2011,"$6,500","76,612",Blue,Gray,Automatic,FWD
2010 Buick Lucerne CX,Buick,2010,"$5,888","94,296",Brown,Beige,Automatic,FWD
2003 Ford Excursion Limited,Ford,2003,"$7,995","126,794",Gray,Gray,Automatic,RWD
2018 Jaguar XF S,Jaguar,2018,"$24,980","18,631",Black,Black,Automatic,RWD
2003 Mitsubishi Eclipse Spyder GTS,Mitsubishi,2003,"$2,500","151,450",Silver,Black,Automatic,FWD
2014 Chrysler Town & Country Touring,Chrysler,2014,"$7,999","103,680",Black,Black,Automatic,FWD
2018 Toyota C-HR XLE,Toyota,2018,"$15,099","38,761",Gray,Black,CVT,FWD
2007 Jaguar XJ8,Jaguar,2007,"$9,995","79,439",White,Beige,Automatic,RWD
2004 Jaguar XJR,Jaguar,2004,"$9,995","92,433",Black,White,Automatic,RWD
2009 Mercedes-Benz R 350 4MATIC,Mercedes-Benz,2009,"$6,995","114,109",Silver,Black,Automatic,AWD
2017 RAM ProMaster 1500 Base,RAM,2017,"$15,998","83,906",White,Gray,Automatic,FWD
2010 Chrysler Town & Country Touring,Chrysler,2010,"$8,999","55,412",White,Gray,Automatic,FWD
2012 Hyundai Equus Signature,Hyundai,2012,"$14,195","77,242",Black,Black,Automatic,RWD
2014 BMW 328 i,BMW,2014,"$14,995","39,649",Blue,Red,Automatic,RWD
2012 Fisker Karma EcoSport,Fisker,2012,"$35,575","15,670",Red,Black,Automatic,RWD
2016 Ford Focus RS Base,Ford,2016,"$27,500","33,737",Gray,Black,Manual,AWD
2018 Alfa Romeo Stelvio Ti,Alfa,2018,"$30,995","26,051",Black,Black,Automatic,AWD
2019 Volvo XC40 Momentum,Volvo,2019,"$29,856","33,728",Red,Gray,Automatic,FWD
2016 Hyundai Equus Signature,Hyundai,2016,"$22,994","58,615",Gray,Black,Automatic,RWD
2018 Nissan NV200 S,Nissan,2018,"$12,992","26,446",White,Gray,CVT,FWD
2016 Chevrolet Impala Limited LT,Chevrolet,2016,"$5,993","72,040",Silver,Black,Automatic,FWD
2016 Ford Transit Connect XLT,Ford,2016,"$16,980","16,020",White,Black,Automatic,FWD
2003 Lincoln Town Car Executive L,Lincoln,2003,"$2,775","263,818",Black,Black,Automatic,RWD
2016 INFINITI Q70L 3.7X,INFINITI,2016,"$23,099","43,658",Gray,Gray,Automatic,AWD
2017 Lexus RC 200t Base,Lexus,2017,"$23,699","29,110",Black,Black,Automatic,RWD
2019 Nissan Kicks S,Nissan,2019,"$14,099","23,732",White,Gray,CVT,FWD
2017 Jeep Patriot Latitude,Jeep,2017,"$13,000","27,422",White,Gray,CVT,FWD
2015 Acura MDX 3.5L Technology Package,Acura,2015,"$13,995","54,261",White,Black,Automatic,FWD
2013 Nissan Quest SV,Nissan,2013,"$8,995","84,839",Beige,Beige,CVT,FWD
2007 Chevrolet Monte Carlo LT,Chevrolet,2007,"$2,995","158,881",White,Beige,Automatic,FWD
2018 Chrysler Pacifica Hybrid Touring Plus,Chrysler,2018,"$29,995","22,140",Silver,Other,Automatic,FWD
2007 Lincoln Town Car Signature Limited,Lincoln,2007,"$4,495","140,870",Brown,Beige,Automatic,RWD
2006 Jeep Commander Base,Jeep,2006,"$6,495","124,000",White,Gray,Automatic,RWD
2017 MINI Convertible Cooper,MINI,2017,"$18,595","3,817",Silver,Black,Automatic,FWD
2017 Honda Accord Hybrid,Honda,2017,"$14,599","53,238",Gray,Beige,CVT,FWD
2003 Lexus ES 300,Lexus,2003,"$5,981","97,953",White,White,Automatic,FWD
2018 Chevrolet Cruze LT,Chevrolet,2018,"$10,499","55,547",Gray,Black,Automatic,FWD
2018 Chevrolet Trax LS,Chevrolet,2018,"$10,499","33,753",White,Black,Automatic,FWD
2016 Ford Shelby GT350 Base,Ford,2016,"$37,995","52,698",White,Black,Manual,RWD
2016 Chevrolet Equinox LT,Chevrolet,2016,"$12,499","44,690",Gray,Black,Automatic,FWD
2008 Chevrolet TrailBlazer SS,Chevrolet,2008,"$16,500","119,327",Black,Gray,Automatic,RWD
2019 Hyundai Sonata SE,Hyundai,2019,"$14,000","3,219",Black,Black,Automatic,FWD
2018 Genesis G80 5.0 Ultimate,Genesis,2018,"$33,989","12,910",Silver,Black,Automatic,RWD
2008 Mazda RX-8 Touring,Mazda,2008,"$10,850","44,857",White,Black,Manual,RWD
2009 Honda Civic Hybrid,Honda,2009,"$7,399","57,129",White,Gray,Automatic,FWD
2015 Ford Utility Police Interceptor Base,Ford,2015,"$8,999","113,399",Other,Black,Automatic,AWD
2016 Ford Utility Police Interceptor Base,Ford,2016,"$21,981","45,793",Black,Black,Automatic,AWD
2014 Hyundai Equus Signature,Hyundai,2014,"$10,899","38,618",Black,Black,Automatic,RWD
2015 Jeep Patriot Sport,Jeep,2015,"$7,099","64,984",White,Gray,Other / Unknown,FWD
2011 Jeep Liberty Sport,Jeep,2011,"$6,599","85,532",Gray,Gray,Automatic,4x4/4-wheel drive
2010 Toyota RAV4 W/HD RADIO/3RD ROW SEATS,Toyota,2010,"$4,899","119,285",Other,Other,Automatic,4x4/4-wheel drive
2012 Maserati GranTurismo S Automatic,Maserati,2012,"$29,599","46,394",Gray,Red,Automatic,RWD
2008 Saturn Vue XE,Saturn,2008,"$6,099","79,124",Beige,Beige,Automatic,FWD
2012 Nissan Juke SL,Nissan,2012,"$6,900","120,243",Gray,Black,Automatic,FWD
2013 Chevrolet Sonic LT,Chevrolet,2013,"$3,300","129,065",White,Black,Automatic,FWD
2016 BMW 528 i,BMW,2016,"$19,499","39,990",Black,Black,Automatic,RWD
2017 Ford Escape SE,Ford,2017,"$16,528","22,347",Gray,Black,Automatic,FWD
2018 Toyota Corolla iM Base,Toyota,2018,"$10,000",22,Black,Black,Automatic,Unknown
2016 Cadillac SRX Luxury Collection,Cadillac,2016,"$16,999","43,030",Black,Black,Automatic,FWD
2014 Mercedes-Benz GLK 350,Mercedes-Benz,2014,"$17,999","41,400",Gray,Black,Automatic,RWD
2018 Cadillac ATS-V Base,Cadillac,2018,"$53,991","6,658",Black,Black,Automatic,RWD
2014 Kia Rio LX,Kia,2014,"$7,499","27,002",Black,Beige,Automatic,FWD
2012 Chevrolet Sonic LS,Chevrolet,2012,"$4,999","122,028",White,Black,Manual,FWD
2012 Nissan Altima 2.5 S,Nissan,2012,"$5,599","91,888",White,White,CVT,FWD
2016 Mercedes-Benz AMG GLA AMG GLA 45 4MATIC,Mercedes-Benz,2016,"$29,500","37,972",Black,Black,Automatic,AWD
2006 Bentley Arnage R,Bentley,2006,"$57,900","18,985",Brown,Beige,Automatic,RWD
2017 GMC Terrain SLE-1,GMC,2017,"$13,499","47,852",Black,Black,Automatic,AWD
2012 Volvo S60 T5,Volvo,2012,"$8,995","67,944",Black,Beige,Automatic,FWD
2017 Audi S6 4.0T Premium Plus,Audi,2017,"$45,990","8,201",Gray,Black,Automatic,AWD
2015 Mercedes-Benz GL 550 4MATIC,Mercedes-Benz,2015,"$28,099","78,040",White,Beige,Automatic,AWD
2017 Toyota Prius Prime Plus,Toyota,2017,"$19,999","24,000",Silver,Other,CVT,FWD
2002 Acura RSX,Acura,2002,"$5,499","126,059",Black,Beige,Automatic,FWD
2009 Mitsubishi Eclipse Spyder GS,Mitsubishi,2009,"$7,500","86,457",Gray,Black,Automatic,FWD
2008 Lexus IS-F Base,Lexus,2008,"$22,999","93,082",Gray,Black,Automatic,RWD
2016 Nissan Frontier SV,Nissan,2016,"$12,998","68,359",Silver,Gray,Automatic,RWD
2017 Hyundai Sonata SE,Hyundai,2017,"$11,998","20,367",Silver,Gray,Automatic,FWD
2005 Chrysler Town & Country,Chrysler,2005,"$3,988","90,842",Beige,Beige,Automatic,FWD
2016 Jaguar XF 35t R-Sport,Jaguar,2016,"$17,900","64,292",Gray,Black,Automatic,RWD
2009 Cadillac DTS Luxury,Cadillac,2009,"$4,988","100,071",Red,Other,Automatic,FWD
2008 Lexus IS-F Base,Lexus,2008,"$24,499","88,322",White,Black,Automatic,RWD
2015 Scion xB,Scion,2015,"$12,895","41,780",Silver,Black,Automatic,FWD
2018 Lexus IS 300 F Sport,Lexus,2018,"$24,998","12,443",White,Other,Automatic,RWD
2013 FIAT 500 Sport,FIAT,2013,"$6,988","17,131",Other,Black,Automatic,FWD
2014 MINI Convertible Cooper S,MINI,2014,"$9,300","24,000",Blue,White,Manual,FWD
2014 Toyota Sienna LE,Toyota,2014,"$12,988","84,824",Gray,Gray,Automatic,FWD
2017 INFINITI Q50 3.0t Red Sport 400,INFINITI,2017,"$22,498","45,299",Blue,Beige,Automatic,RWD
2005 Audi A8 W12 quattro,Audi,2005,"$13,999","76,000",Blue,Beige,Automatic,AWD
2018 INFINITI QX60 Base,INFINITI,2018,"$20,998","22,938",Black,Beige,Automatic,FWD
2012 Jaguar XF Portfolio,Jaguar,2012,"$14,999","43,306",Black,Other,Automatic,RWD
2015 INFINITI Q50 Sport,INFINITI,2015,"$14,998","46,974",Gray,Gray,Automatic,RWD
2016 INFINITI QX70 Base,INFINITI,2016,"$16,998","85,696",Black,Gray,Automatic,RWD
2006 Chevrolet Monte Carlo SS,Chevrolet,2006,"$9,999","74,799",Black,Black,Automatic,FWD
2012 Hyundai Equus Ultimate,Hyundai,2012,"$15,990","45,684",Silver,Black,Automatic,RWD
2003 Honda Civic Hybrid,Honda,2003,"$5,650","55,462",White,Beige,CVT,FWD
2005 Dodge Dakota ST,Dodge,2005,"$4,300","176,921",White,Gray,Automatic,4x4/4-wheel drive
2016 Ford Fusion SE,Ford,2016,"$8,500","79,353",Gray,Black,Automatic,FWD
2011 Scion xB - MANUAL-NAVIGATION-WHEELS,Scion,2011,"$6,490","90,090",Black,Gray,Manual,FWD
2017 Hyundai Elantra SE,Hyundai,2017,"$10,899","21,262",Silver,Gray,Automatic,FWD
2006 Bentley Continental Flying Spur,Bentley,2006,"$29,995","74,212",White,Beige,Automatic,AWD
2016 Maserati Ghibli S,Maserati,2016,"$27,900","37,920",White,Red,Automatic,RWD
2013 BMW 740 i,BMW,2013,"$11,490","67,449",Black,Black,Automatic,RWD
2018 MINI Convertible Cooper S,MINI,2018,"$23,999","32,717",White,Other,Other / Unknown,FWD
2012 Volvo XC70 3.2 Premier,Volvo,2012,"$11,000","34,000",White,Beige,Automatic,AWD
2013 Chevrolet Express 1500 Work Van,Chevrolet,2013,"$11,998","136,256",Black,Gray,Automatic,RWD
2002 Toyota Celica GT,Toyota,2002,"$5,995","131,762",Silver,Silver,Manual,FWD
2019 INFINITI Q70 3.7 LUXE,INFINITI,2019,"$29,995","11,962",Gray,Gray,Automatic,RWD
2019 Lincoln Nautilus Reserve,Lincoln,2019,"$37,500","17,650",Black,Black,Automatic,AWD
2013 Dodge Dart SE,Dodge,2013,"$4,575","68,091",Silver,Black,Manual,FWD
2012 BMW 128 i,BMW,2012,"$11,250","49,354",White,Beige,Automatic,RWD
2012 Hyundai Sonata Hybrid Base,Hyundai,2012,"$8,950","21,946",White,Beige,Automatic,FWD
2017 Cadillac ATS-V Base,Cadillac,2017,"$42,995","11,402",White,Black,Automatic,RWD
2011 Jaguar XF Premium,Jaguar,2011,"$8,950","113,127",Black,White,Automatic,RWD
2017 BMW X5 eDrive xDrive40e,BMW,2017,"$27,399","47,211",Black,Black,Automatic,AWD
2018 Audi RS 3 2.5T,Audi,2018,"$50,998","14,683",Red,Black,Automatic,AWD
2015 Honda CR-Z Base,Honda,2015,"$12,499","26,713",Gray,Black,CVT,FWD
2019 Volkswagen Atlas 3.6 SE,Volkswagen,2019,"$29,995","3,565",White,Black,Automatic,AWD
2009 Nissan Maxima 3.5 SV,Nissan,2009,"$5,875","156,081",Blue,Black,Automatic,FWD
2016 Nissan Quest SV,Nissan,2016,"$11,843","59,593",Silver,Gray,CVT,FWD
2006 Dodge Magnum Base,Dodge,2006,"$3,950","198,498",Blue,Black,Automatic,RWD
2017 FIAT 124 Spider Classica,FIAT,2017,"$14,492","14,130",Gray,Black,Manual,RWD
2018 Honda Accord Hybrid EX-L,Honda,2018,"$23,688","32,197",White,Gray,CVT,FWD
2008 Nissan Armada LE,Nissan,2008,"$12,970","62,454",Blue,Other,Automatic,RWD
2016 Scion iM Base,Scion,2016,"$10,777","46,514",Silver,Black,CVT,FWD
2008 Nissan 350Z Touring,Nissan,2008,"$6,950","124,786",White,Black,Automatic,RWD
2005 Ford Excursion Eddie Bauer,Ford,2005,"$14,950","124,589",Blue,Beige,Automatic,RWD
2017 Chrysler 300C Base,Chrysler,2017,"$15,995","59,328",Black,Black,Automatic,RWD
2017 Mercedes-Benz GLE 350 Base,Mercedes-Benz,2017,"$26,500","30,532",Black,Brown,Automatic,4x2/2-wheel drive
2010 Chrysler Town & Country Limited,Chrysler,2010,"$7,250","93,635",Black,Gray,Automatic,FWD
2006 Toyota Camry Solara SLE V6,Toyota,2006,"$8,995","63,288",White,Gray,Automatic,FWD
