Listing,Make,Year_model,Price,Milage,Exterior_color,Interior_color,Transmission,Drivetrain
2009 Audi TTS 2.0T Premium Plus quattro,Audi,2009,"$14,699","48,908",Black,Black,Automatic,AWD
2012 Ford Focus Titanium,Ford,2012,"$8,400","59,081",Black,Other,Automatic,FWD
2020 Chevrolet Blazer 2LT,Chevrolet,2020,"$26,795","13,509",Gray,Gray,Automatic,FWD
2003 Lincoln Town Car Signature,Lincoln,2003,"$5,995","124,942",Silver,Beige,Automatic,RWD
2007 Mercedes-Benz CL 550,Mercedes-Benz,2007,"$19,995","44,244",Black,Black,Automatic,RWD
2011 Dodge Nitro SXT,Dodge,2011,"$5,900","126,848",Silver,Black,Automatic,RWD
2016 Maserati Ghibli S,Maserati,2016,"$30,850","34,833",Red,Black,Automatic,RWD
2014 Maserati GranTurismo Sport,Maserati,2014,"$38,995","40,327",Black,Black,Automatic,RWD
2015 Maserati Ghibli S Q4,Maserati,2015,"$26,900","33,209",Gray,Brown,Automatic,AWD
2019 Audi Q8 3.0T Premium,Audi,2019,"$56,690","20,733",Black,Black,Automatic,AWD
2009 Acura TSX,Acura,2009,"$4,999","168,068",Black,Black,Automatic,FWD
2015 Nissan Versa Note SR,Nissan,2015,"$11,990","45,966",Black,Gray,CVT,FWD
2015 Nissan Versa Note S Plus,Nissan,2015,"$9,990","56,859",Gray,Black,CVT,FWD
2018 Genesis G80 3.8,Genesis,2018,"$27,990","28,798",Black,Black,Automatic,AWD
2018 Lexus LC 500 Base,Lexus,2018,"$59,998","43,935",Black,Black,Automatic,RWD
2012 Mercedes-Benz Sprinter 3500 High Roof,Mercedes-Benz,2012,"$22,900","122,207",White,Black,Automatic,RWD
2015 Scion xB,Scion,2015,"$13,590","39,712",Red,Black,Automatic,FWD
2017 Genesis G90 3.3T Premium,Genesis,2017,"$38,590","13,942",White,Black,Automatic,RWD
2003 Hummer H2,Hummer,2003,"$8,975","165,000",Orange,Beige,Automatic,4x4/4-wheel drive
2015 Kia Optima LX,Kia,2015,"$10,850","39,000",White,Gray,Automatic,FWD
2007 Chevrolet Monte Carlo SS,Chevrolet,2007,"$10,995","99,945",Red,Other,Automatic,FWD
2011 Honda Element EX,Honda,2011,"$8,850","126,000",Gray,Gray,Automatic,FWD
2016 Jeep Patriot Sport,Jeep,2016,"$9,491","67,022",Blue,Gray,Automatic,FWD
2002 Toyota Celica GTS,Toyota,2002,"$4,988","135,000",Blue,Black,Manual,FWD
2014 Audi A7 3.0T Premium Plus quattro,Audi,2014,"$22,750","74,544",White,Black,Automatic,AWD
2014 BMW 228 i,BMW,2014,"$13,991","49,044",Blue,White,Automatic,RWD
2018 Ford Focus Titanium,Ford,2018,"$9,950","27,010",Gray,Black,Automatic,FWD
2013 Scion tC Base,Scion,2013,"$7,991","64,806",Black,Gray,Manual,FWD
2012 Scion xB Base,Scion,2012,"$8,991","42,784",Red,Gray,Automatic,FWD
2008 Saturn Sky,Saturn,2008,"$9,495","58,223",Blue,Black,Manual,RWD
2018 Chevrolet Malibu 1LS,Chevrolet,2018,"$8,991","52,515",Silver,Black,Automatic,FWD
2005 Lotus Elise,Lotus,2005,"$31,491","28,111",Silver,Black,Manual,RWD
2014 Volkswagen Jetta S,Volkswagen,2014,"$6,991","39,890",Silver,Beige,Automatic,FWD
2017 Nissan Rogue Sport SV,Nissan,2017,"$10,491","40,594",Black,Gray,CVT,FWD
2017 Volkswagen Jetta 1.4T S,Volkswagen,2017,"$8,991","37,854",Gray,Black,Manual,FWD
2014 Chevrolet SS Base,Chevrolet,2014,"$26,995","69,152",Red,Black,Automatic,RWD
2012 Chevrolet Camaro 2LS,Chevrolet,2012,"$7,888","92,000",Yellow,Black,Automatic,RWD
2015 Scion FR-S Release Series 1.0,Scion,2015,"$14,995","99,413",Yellow,Black,Automatic,RWD
2009 Chevrolet Avalanche 1500 LTZ,Chevrolet,2009,"$15,041","67,890",Black,Black,Automatic,RWD
2011 Subaru Impreza Outback Sport Outback Sport,Subaru,2011,"$9,424","97,027",Silver,Black,Automatic,AWD
2020 BMW X2 sDrive28i,BMW,2020,"$28,799","11,022",White,Black,Automatic,FWD
2019 Land Rover Range Rover Velar P250 SE R-Dynamic,Land,2019,"$53,995","14,404",White,Black,Automatic,4x4/4-wheel drive
2018 Nissan Versa 1.6 S+,Nissan,2018,"$5,999","28,713",Black,Black,CVT,FWD
2003 Ford Excursion Limited,Ford,2003,"$9,990","127,576",Black,Beige,Automatic,RWD
2018 Genesis G90 3.3T Premium,Genesis,2018,"$36,500","38,171",Black,Black,Automatic,RWD
2017 Genesis G80 5.0 Ultimate,Genesis,2017,"$29,000","30,742",Black,Black,Automatic,RWD
2016 Dodge Grand Caravan AVP/SE,Dodge,2016,"$8,995","63,146",White,Black,Automatic,FWD
2013 Buick LaCrosse Leather,Buick,2013,"$8,995","83,174",White,Beige,Automatic,FWD
2010 Lincoln MKZ Base,Lincoln,2010,"$5,995","77,713",White,Black,Automatic,FWD
2008 Toyota Camry Solara SLE,Toyota,2008,"$6,999","85,024",Black,Gray,Automatic,FWD
2015 FIAT 500L Lounge,FIAT,2015,"$12,999","78,256",White,Black,Automatic,FWD
2019 Hyundai Accent SEL,Hyundai,2019,"$10,999","6,511",Gray,Black,Automatic,FWD
2013 Chevrolet Cruze 1LT,Chevrolet,2013,"$6,599","67,932",Beige,Beige,Automatic,FWD
2013 INFINITI FX37,INFINITI,2013,"$14,991","81,400",Black,Beige,Automatic,AWD
2018 Land Rover Discovery HSE,Land,2018,"$44,391","17,837",Blue,Black,Automatic,4x4/4-wheel drive
2019 INFINITI Q70 3.7 LUXE,INFINITI,2019,"$35,933","7,568",Silver,Gray,Automatic,RWD
2017 Ford Focus S,Ford,2017,"$8,995","9,219",Black,Black,Automatic,FWD
2014 MINI Convertible Cooper,MINI,2014,"$7,995","50,399",Silver,Black,Automatic,FWD
2016 Ford Focus S,Ford,2016,"$5,995","33,905",Gray,Black,Automatic,FWD
2017 Ford Fusion SE,Ford,2017,"$12,995","12,693",Gray,Black,Automatic,FWD
2017 Mercedes-Benz AMG CLA 45 Base 4MATIC,Mercedes-Benz,2017,"$39,993","24,939",White,Black,Automatic,AWD
2000 Chevrolet S-10 LS Extended Cab,Chevrolet,2000,"$4,995","129,041",White,Gray,Automatic,RWD
2020 Mercedes-Benz GLB 250 Base,Mercedes-Benz,2020,"$36,775","4,629",Black,Beige,Automatic,FWD
2003 Mercury Marauder,Mercury,2003,"$9,980","157,518",Black,Black,Automatic,RWD
2003 Mercury Marauder,Mercury,2003,"$15,980","76,116",Black,Black,Automatic,RWD
2013 FIAT 500 Abarth,FIAT,2013,"$7,987","48,453",Red,Red,Manual,FWD
2005 Subaru Baja Sport,Subaru,2005,"$8,489","138,862",Silver,Gray,Automatic,AWD
2007 Pontiac Solstice GXP,Pontiac,2007,"$6,785","135,382",Black,Black,Automatic,RWD
2010 Mercury Grand Marquis LS Ultimate,Mercury,2010,"$9,980","69,827",Silver,Beige,Automatic,RWD
2014 Lexus LX 570 Base,Lexus,2014,"$23,999","61,458",White,Beige,Automatic,4x4/4-wheel drive
2009 MINI Cooper S,MINI,2009,"$5,484","101,657",Black,Black,Automatic,FWD
2012 Hyundai Equus Signature,Hyundai,2012,"$17,988","33,259",Black,Beige,Automatic,RWD
2018 Nissan Sentra S,Nissan,2018,"$9,995","36,799",Gray,Gray,CVT,FWD
2011 Hyundai Equus Ultimate,Hyundai,2011,"$15,888","64,277",Gray,Black,Automatic,RWD
2019 Cadillac XT4 Luxury,Cadillac,2019,"$26,995","12,580",Silver,Other,Automatic,FWD
2004 Dodge Dakota Sport,Dodge,2004,"$5,997","89,215",Red,Gray,Automatic,RWD
2014 MINI Coupe Cooper S,MINI,2014,"$10,495","57,400",Black,Other,Automatic,FWD
2017 Nissan Altima 2.5,Nissan,2017,"$8,495","86,408",White,Other,CVT,FWD
2018 Nissan Versa S,Nissan,2018,"$7,988","41,015",Red,Other,CVT,FWD
2015 Mitsubishi Mirage ES,Mitsubishi,2015,"$5,888","14,461",Red,Other,CVT,FWD
2016 Honda HR-V EX-L w/Navigation,Honda,2016,"$13,999","43,156",Blue,Other,CVT,FWD
2016 Chevrolet Malibu 1LT,Chevrolet,2016,"$11,495","29,715",Gray,Other,Automatic,FWD
2015 Chevrolet Spark LS,Chevrolet,2015,"$6,588","40,677",Purple,Silver,CVT,FWD
2016 Nissan Altima 2.5 S,Nissan,2016,"$8,888","68,994",Red,Gray,CVT,FWD
2018 Kia Forte S,Kia,2018,"$9,995","34,452",Gray,Black,Automatic,FWD
2008 Saturn Sky,Saturn,2008,"$11,999","28,400",Silver,Black,Automatic,RWD
2014 Hyundai Equus Signature,Hyundai,2014,"$17,998","59,169",Black,Black,Automatic,RWD
2008 Ford E250 Cargo,Ford,2008,"$6,995","99,201",White,Other,Automatic,RWD
2005 Chevrolet SSR Base,Chevrolet,2005,"$22,998","38,459",Other,Black,Automatic,RWD
2013 Hyundai Genesis Coupe 2.0T,Hyundai,2013,"$5,995","122,828",Gray,Black,Automatic,RWD
2014 Ford E250 Cargo,Ford,2014,"$14,800","102,060",White,Gray,Automatic,RWD
2019 Chevrolet Malibu LT,Chevrolet,2019,"$13,480","37,146",Black,Black,CVT,FWD
2015 FIAT 500L Lounge,FIAT,2015,"$6,900","34,192",Red,Black,Automatic,FWD
2016 Lincoln Navigator L Select,Lincoln,2016,"$26,988","81,162",Black,Black,Automatic,RWD
2017 Audi A7 3.0T Premium Plus,Audi,2017,"$34,900","27,341",Black,Black,Automatic,AWD
2010 Mercedes-Benz R 350 4MATIC,Mercedes-Benz,2010,"$7,976","90,843",Silver,Gray,Automatic,AWD
2014 Acura ILX 2.0L,Acura,2014,"$8,950","68,448",Black,Black,Automatic,FWD
2013 Ford Edge Sport,Ford,2013,"$11,500","68,344",Silver,Gray,Automatic,AWD
2016 Chevrolet Cruze Limited 1LT,Chevrolet,2016,"$10,500","32,128",Gray,Black,Automatic,FWD
2016 Hyundai Genesis 3.8,Hyundai,2016,"$18,991","58,649",Black,Beige,Automatic,RWD
2017 Mercedes-Benz AMG GLE 43 Coupe 4MATIC,Mercedes-Benz,2017,"$54,991","32,041",White,Brown,Automatic,AWD
2020 BMW 440 i,BMW,2020,"$48,727","1,254",Black,Black,Automatic,RWD
2014 Jaguar F-TYPE V8 S,Jaguar,2014,"$36,850","43,607",Black,Other,Automatic,RWD
2014 Dodge Dart SXT,Dodge,2014,"$5,995","82,287",White,Black,Automatic,FWD
2018 Jeep Renegade Sport,Jeep,2018,"$12,495","53,518",White,Black,Automatic,FWD
2007 Volvo S40 2.4i,Volvo,2007,"$4,000","113,060",Blue,Beige,Automanual,FWD
2017 Jaguar XF 35t Prestige,Jaguar,2017,"$23,199","34,358",White,Black,Automatic,RWD
2019 Kia Sedona EX,Kia,2019,"$23,590","24,933",Blue,Gray,Automatic,FWD
2018 Kia Rio S,Kia,2018,"$12,990","17,604",Black,Gray,Automatic,FWD
2014 Acura RLX Sport Hybrid Advance Package,Acura,2014,"$23,100","55,864",Black,Gray,Automatic,AWD
2017 Kia Rio LX,Kia,2017,"$12,990","6,653",Silver,Black,Automatic,FWD
2017 Buick LaCrosse Premium,Buick,2017,"$24,590","18,901",White,Beige,Automatic,AWD
2016 FIAT 500e Battery Electric,FIAT,2016,"$10,000","21,103",Gray,Black,Automatic,FWD
2017 Genesis G90 5.0 Ultimate,Genesis,2017,"$35,990","35,556",Brown,Beige,Automatic,RWD
2015 smart ForTwo Pure,smart,2015,"$9,500","21,605",White,Black,Automatic,RWD
2015 Nissan Altima 2.5 S,Nissan,2015,"$5,900","50,000",Black,Black,Automatic,Unknown
2017 Maserati Quattroporte S GranLusso,Maserati,2017,"$44,945","21,682",Gray,Brown,Automatic,RWD
2012 Buick LaCrosse Touring,Buick,2012,"$8,850","90,000",White,Beige,Automatic,FWD
2017 Maserati Levante Base,Maserati,2017,"$43,945","13,367",White,Other,Automatic,AWD
2014 RAM 3500 SLT,RAM,2014,"$21,950","215,000",Black,Gray,Automatic,4x4/4-wheel drive
2012 Chrysler 300 Base,Chrysler,2012,"$8,450","67,000",Silver,Gray,Automatic,RWD
2011 Jaguar XJ L,Jaguar,2011,"$14,491","86,678",Gray,White,Automatic,RWD
2011 Chevrolet HHR LT,Chevrolet,2011,"$5,173","107,800",Red,Gray,Automatic,FWD
2019 RAM ProMaster 2500 High Roof,RAM,2019,"$23,991","37,260",White,Black,Automatic,FWD
2014 GMC Terrain SLT-1,GMC,2014,"$8,481","73,403",Silver,Black,Automatic,FWD
2007 Land Rover LR3 HSE,Land,2007,"$13,990","96,850",Black,Other,Automatic,4x4/4-wheel drive
2015 Lincoln MKZ Hybrid Black Label,Lincoln,2015,"$17,991","63,548",Red,Black,CVT,FWD
2009 Volkswagen New Beetle 2.5,Volkswagen,2009,"$4,295","112,995",Black,White,Automatic,FWD
2007 Jaguar XK,Jaguar,2007,"$14,995","62,023",Blue,Beige,Automatic,RWD
2018 Mercedes-Benz Metris Base,Mercedes-Benz,2018,"$17,995","71,546",Other,Other,Automatic,RWD
2018 Mercedes-Benz Metris Base,Mercedes-Benz,2018,"$17,995","71,646",Other,Other,Automatic,RWD
2015 Mercedes-Benz GLK 350,Mercedes-Benz,2015,"$24,995","14,871",Blue,Beige,Automatic,RWD
2017 Genesis G80 5.0 Ultimate,Genesis,2017,"$28,000","35,718",Gray,White,Automatic,RWD
2002 Toyota MR2 Spyder,Toyota,2002,"$5,500","162,107",Silver,Red,Manual,RWD
2010 Ford F-450 King Ranch,Ford,2010,"$27,960","135,489",White,Brown,Automatic,4x4/4-wheel drive
2018 INFINITI QX30 Luxury,INFINITI,2018,"$21,999","11,928",Gold,Beige,Automatic,FWD
2018 Kia Sedona SX,Kia,2018,"$27,888","12,570",Blue,Gray,Automatic,FWD
2018 BMW X2 sDrive28i,BMW,2018,"$24,988","13,892",Green,Black,Automatic,FWD
2017 Volvo S90 T6 Inscription,Volvo,2017,"$29,140","30,211",Blue,Beige,Automatic,AWD
2019 Volkswagen Arteon 2.0T SEL Premium,Volkswagen,2019,"$33,730","1,963",Silver,Black,Automatic,AWD
2017 Audi A3 e-tron Premium,Audi,2017,"$19,470","53,293",White,Black,Automatic,FWD
2018 Honda Accord Hybrid Touring,Honda,2018,"$24,680","29,652",Brown,Black,CVT,FWD
2011 Chevrolet Express 2500 LS,Chevrolet,2011,"$15,888","29,639",Silver,Gray,Automatic,RWD
2010 Chevrolet Express 1500 LS,Chevrolet,2010,"$12,888","57,258",Silver,Beige,Automatic,RWD
2017 Ford Escape Titanium,Ford,2017,"$13,991","36,825",Gray,Other,Automatic,FWD
2019 Honda Civic Type R Touring,Honda,2019,"$34,995","6,746",Other,Other,Manual,FWD
2017 Chrysler Pacifica Touring-L Plus,Chrysler,2017,"$24,529","16,166",White,Brown,Automatic,FWD
2010 Honda Ridgeline RTL,Honda,2010,"$8,994","160,949",Gray,Gray,Automatic,4x4/4-wheel drive
2015 FIAT 500 Pop,FIAT,2015,"$5,994","56,725",Other,White,Automatic,FWD
2017 Lincoln Continental Reserve,Lincoln,2017,"$25,884","43,730",White,Beige,Automatic,FWD
2018 Lincoln MKZ Reserve,Lincoln,2018,"$20,989","26,446",White,Beige,Automatic,FWD
2013 Lexus ES 300h Base,Lexus,2013,"$15,499","70,250",White,Gray,CVT,FWD
2018 Porsche 718 Cayman S,Porsche,2018,"$59,499","13,821",Black,Black,Manual,RWD
2005 Dodge Dakota ST,Dodge,2005,"$3,995","129,680",Black,Gray,Automatic,RWD
2015 Chrysler 200 Limited,Chrysler,2015,"$9,995","40,536",Gray,Black,Automatic,FWD
2009 Nissan Sentra 2.0 S FE+,Nissan,2009,"$3,995","113,743",Black,Gray,CVT,FWD
2012 Chevrolet Malibu 2LT,Chevrolet,2012,"$2,995","200,785",Silver,Gray,Automatic,FWD
2013 Ford Fusion SE,Ford,2013,"$5,995","161,456",Gray,Black,Automatic,FWD
2016 Jaguar XJ XJL Portfolio,Jaguar,2016,"$29,900","63,480",Gray,Other,Automatic,RWD
2017 Genesis G90 3.3T Premium,Genesis,2017,"$33,180","32,978",Gray,Black,Automatic,RWD
2018 Audi A4 allroad 2.0T Premium quattro,Audi,2018,"$34,498","25,857",Green,Black,Automatic,AWD
2006 BMW 325 Ci,BMW,2006,"$4,900","98,012",Silver,Black,Automatic,Unknown
2010 Audi S6 5.2 Prestige quattro,Audi,2010,"$14,980","80,438",Silver,Black,Automatic,AWD
2016 Mazda CX-3 Touring,Mazda,2016,"$13,899","46,194",Gray,Black,Automatic,FWD
2008 Mercury Grand Marquis GS,Mercury,2008,"$11,980","39,191",Brown,Beige,Automatic,RWD
2018 Chevrolet Impala 1LT,Chevrolet,2018,"$14,995","41,259",Silver,Black,Automatic,FWD
2019 Ford Flex Limited,Ford,2019,"$21,096","34,730",Red,Beige,Automatic,FWD
2016 Buick Enclave Leather,Buick,2016,"$20,988","56,732",Brown,Brown,Automatic,FWD
2014 Chrysler Town & Country Touring-L,Chrysler,2014,"$12,988","77,459",Red,Black,Automatic,FWD
2007 Jeep Commander Limited,Jeep,2007,"$9,997","57,811",White,Beige,Automatic,RWD
2019 Subaru Ascent Premium 8-Passenger,Subaru,2019,"$27,995","21,406",Silver,Black,CVT,AWD
2000 Ford E350 Super Duty XLT,Ford,2000,"$6,981","73,189",White,Silver,Automatic,RWD
2017 Porsche 718 Boxster Base,Porsche,2017,"$49,991","8,310",Gray,Black,Automatic,RWD
2007 Toyota Camry LE,Toyota,2007,"$3,999","100,701",Gray,Gray,Automatic,FWD
2019 Nissan Pathfinder SV,Nissan,2019,"$19,863","37,042",Silver,Gray,CVT,FWD
2017 Kia Cadenza Premium,Kia,2017,"$15,990","41,329",White,Other,Automatic,FWD
2012 Jeep Patriot Sport,Jeep,2012,"$4,900","59,192",Gray,Gray,CVT,FWD
2017 Chrysler 300C Base,Chrysler,2017,"$16,495","46,359",White,Other,Automatic,RWD
2016 Nissan Juke SV,Nissan,2016,"$13,995","43,844",White,Black,CVT,FWD
2014 Nissan Versa 1.6 SV,Nissan,2014,"$4,988","71,972",Gray,Other,CVT,FWD
2015 Scion FR-S,Scion,2015,"$15,995","48,854",Yellow,Other,Automatic,RWD
2016 Nissan Versa 1.6 S+,Nissan,2016,"$4,988","85,174",Silver,Gray,CVT,FWD
2017 Buick Enclave Leather,Buick,2017,"$20,988","65,933",Red,Other,Automatic,FWD
2012 Dodge Grand Caravan SE/AVP,Dodge,2012,"$12,999","8,149",Blue,Black,Automatic,FWD
2013 Ford E350 Super Duty XLT,Ford,2013,"$17,999","52,540",White,Beige,Automatic,RWD
2019 Hyundai Santa Fe XL Limited Ultimate,Hyundai,2019,"$29,997","16,194",Gray,Gray,Automatic,AWD
2019 Ford Transit Connect XLT,Ford,2019,"$22,999","10,149",Gray,Gray,Automatic,FWD
2017 Lincoln MKT Elite,Lincoln,2017,"$23,998","35,520",Black,Black,Automatic,AWD
2006 Dodge Viper SRT10,Dodge,2006,"$47,997","31,471",Blue,Black,Manual,RWD
2018 GMC Acadia SLT-1,GMC,2018,"$22,990","41,531",Red,Black,Automatic,FWD
2020 Jeep Compass Limited,Jeep,2020,"$21,397","12,109",White,Black,Automatic,FWD
2018 BMW 440 i xDrive,BMW,2018,"$32,488","20,975",Black,Red,Manual,AWD
2010 Scion xB Release Series 7.0,Scion,2010,"$3,944","159,522",White,Gray,Automatic,FWD
2006 Scion tC,Scion,2006,"$2,944","178,000",Silver,Gray,Automatic,FWD
2015 Kia K900 Luxury,Kia,2015,"$15,519","81,467",Silver,Black,Automatic,RWD
2000 Mercedes-Benz CLK320,Mercedes-Benz,2000,"$5,400","71,025",Silver,Black,Automatic,RWD
2000 Toyota Celica GTS,Toyota,2000,"$5,950","133,445",Black,Black,Automatic,FWD
2012 Hyundai Genesis Coupe 2.0T R-Spec,Hyundai,2012,"$12,950","70,080",Red,Black,Manual,RWD
2013 Kia Sportage SX,Kia,2013,"$10,450","62,751",Red,Black,Automatic,FWD
2005 Mercury Grand Marquis LS,Mercury,2005,"$4,500","97,000",Brown,Beige,Automatic,RWD
2011 Volkswagen GTI 4-Door,Volkswagen,2011,"$9,981","62,620",Gray,Gray,Automatic,FWD
2012 Chevrolet Malibu LS,Chevrolet,2012,"$4,991","107,034",Gray,Black,Automatic,FWD
2006 Mercedes-Benz SL500 Roadster,Mercedes-Benz,2006,"$6,975","110,293",Beige,Black,Automatic,RWD
2015 Land Rover Discovery Sport HSE LUX,Land,2015,"$23,850","46,291",White,Beige,Automatic,4x4/4-wheel drive
2014 smart ForTwo Passion,smart,2014,"$5,495","56,451",White,Black,Automatic,RWD
2016 Nissan Versa 1.6 S,Nissan,2016,"$5,595","83,525",White,Gray,Manual,FWD
2016 Buick Enclave Convenience,Buick,2016,"$15,495","37,890",Silver,Gray,Automatic,FWD
2011 Maserati GranTurismo S,Maserati,2011,"$35,850","37,353",Black,Black,Automatic,RWD
2016 Nissan Versa Note S,Nissan,2016,"$10,590","47,331",Gray,Gray,Manual,FWD
2014 Audi S6 4.0T Prestige quattro,Audi,2014,"$32,990","48,227",Blue,Black,Automatic,AWD
2013 MINI Coupe Cooper S,MINI,2013,"$11,990","70,573",Orange,Gray,Manual,FWD
2016 Chevrolet Cruze Limited 1LT,Chevrolet,2016,"$11,990","60,799",Silver,Black,Automatic,FWD
2018 Tesla Model 3 Long Range,Tesla,2018,"$42,600","6,843",Gray,Black,Automatic,RWD
2014 Lincoln MKZ Hybrid Base,Lincoln,2014,"$17,900","29,726",Blue,Black,CVT,FWD
2013 Lotus Evora S,Lotus,2013,"$54,500","11,268",Gray,Black,Automatic,RWD
2016 Chevrolet Cruze Limited LS,Chevrolet,2016,"$11,900","49,843",Blue,Black,Automatic,FWD
2018 Toyota Prius Prime Premium,Toyota,2018,"$23,990","22,920",Silver,Black,CVT,FWD
2016 Volvo XC70 T5 Premier,Volvo,2016,"$23,900","65,497",White,Beige,Automatic,AWD
2012 Mercedes-Benz CL 63 AMG,Mercedes-Benz,2012,"$33,990","49,616",Black,Black,Automatic,RWD
2013 Nissan Leaf SL,Nissan,2013,"$8,990","41,013",White,Black,Automatic,FWD
2016 Audi S7 4.0T quattro,Audi,2016,"$44,850","29,325",Blue,Black,Automatic,AWD
2011 Hyundai Equus Signature,Hyundai,2011,"$19,990","28,717",Black,Beige,Automatic,RWD
2012 FIAT 500C Pop,FIAT,2012,"$10,990","9,773",Silver,Black,Manual,FWD
2019 Kia Sedona EX,Kia,2019,"$22,990","24,040",Gray,Gray,Automatic,FWD
2017 Mercedes-Benz E 300 4MATIC,Mercedes-Benz,2017,"$26,990","41,345",Silver,Beige,Automatic,AWD
2018 BMW M2 Base,BMW,2018,"$39,945","20,639",White,Black,Manual,RWD
2018 Chevrolet Express 2500 LT,Chevrolet,2018,"$21,500","15,656",White,Gray,Automatic,RWD
2014 Hyundai Veloster Base,Hyundai,2014,"$7,091","81,350",Blue,Black,Automatic,FWD
2012 MINI Cooper Base,MINI,2012,"$5,991","119,360",Red,Black,Automatic,FWD
2017 Chevrolet Malibu 1LS,Chevrolet,2017,"$11,291","59,078",Gray,Black,Automatic,FWD
2000 Jeep Wrangler Sahara,Jeep,2000,"$7,995","114,200",Green,Beige,Manual,4x4/4-wheel drive
2016 Nissan Sentra SR,Nissan,2016,"$10,991","61,550",Silver,Gray,CVT,FWD
2009 Hummer H2,Hummer,2009,"$34,999","128,236",Silver,Black,Automatic,4x4/4-wheel drive
2011 Jeep Liberty Sport,Jeep,2011,"$6,191","115,595",Silver,Gray,Automatic,RWD
2013 Jaguar XK R-S,Jaguar,2013,"$53,995","16,089",White,Other,Automatic,RWD
2010 Toyota Matrix Base,Toyota,2010,"$6,900","108,985",Gray,Gray,Automatic,FWD
2015 Buick Verano Leather Group,Buick,2015,"$9,981","83,203",Gray,Black,Automatic,FWD
2019 Genesis G80 3.3T Sport,Genesis,2019,"$39,000","18,880",Silver,Black,Automatic,RWD
2002 Ford Excursion Limited,Ford,2002,"$17,973","147,381",Blue,Beige,Automatic,RWD
2016 Chevrolet Impala Limited LT,Chevrolet,2016,"$7,900","69,320",Black,Black,Automatic,FWD
2016 Lexus GS 350 F Sport,Lexus,2016,"$29,900","28,591",Gray,Other,Automatic,RWD
2006 Mercedes-Benz CLK 350,Mercedes-Benz,2006,"$5,995","96,992",Blue,Gray,Automatic,RWD
2018 Nissan Maxima 3.5 S,Nissan,2018,"$19,995","33,497",White,Black,CVT,FWD
2005 Mercedes-Benz SL500 Roadster,Mercedes-Benz,2005,"$12,495","63,355",White,Gray,Automatic,RWD
2013 Cadillac ATS 2.5L,Cadillac,2013,"$8,995","105,756",Black,Black,Automatic,RWD
2017 Nissan Titan XD Platinum Reserve,Nissan,2017,"$31,891","50,777",White,Black,Automatic,4x4/4-wheel drive
2006 Hummer H3,Hummer,2006,"$9,500","102,323",Silver,Black,Automatic,4x4/4-wheel drive
2010 Honda Accord Crosstour EX-L,Honda,2010,"$6,200","134,045",Gray,Black,Automatic,4x4/4-wheel drive
2014 Hyundai Accent GS,Hyundai,2014,"$4,399","112,112",Red,Gray,Manual,FWD
2014 BMW 228 i,BMW,2014,"$15,981","37,674",Blue,Black,Automatic,RWD
2014 Audi A7 3.0T Premium Plus quattro,Audi,2014,"$19,984","89,616",Gray,Brown,Automatic,AWD
2015 Nissan Leaf S,Nissan,2015,"$8,993","36,088",Gray,Black,Automatic,FWD
2018 Audi S4 3.0T Premium Plus,Audi,2018,"$39,988","21,745",Blue,Gray,Automatic,AWD
2017 Ford Fusion SE,Ford,2017,"$13,369","40,304",Black,Black,Automatic,FWD
2017 Jaguar XE 35t Premium,Jaguar,2017,"$21,864","38,909",Black,Black,Automatic,RWD
2019 Kia Forte LXS,Kia,2019,"$13,409","15,440",White,Black,CVT,FWD
2017 Volvo S60 T5 Dynamic,Volvo,2017,"$16,995","45,748",Black,Beige,Automatic,FWD
2019 Acura RDX A-Spec,Acura,2019,"$36,302","13,946",White,Black,Automatic,FWD
2014 Kia Forte EX,Kia,2014,"$6,995","81,441",Gray,Black,Automatic,FWD
2006 Mazda Tribute s,Mazda,2006,"$3,995","152,030",Red,Black,Automatic,FWD
2017 Mercedes-Benz GLS 550 Base 4MATIC,Mercedes-Benz,2017,"$48,991","49,982",White,Black,Automatic,AWD
2001 Mazda MX-5 Miata LS,Mazda,2001,"$4,795","152,614",Red,Black,Manual,RWD
2009 Ford Explorer Sport Trac XLT,Ford,2009,"$11,275","117,965",Black,Black,Automatic,RWD
2011 Mercury Grand Marquis LS,Mercury,2011,"$17,980","28,572",Black,Beige,Automatic,RWD
2006 Jeep Commander Limited,Jeep,2006,"$6,350","163,641",Blue,Beige,Automatic,RWD
2019 Hyundai Kona SE,Hyundai,2019,"$13,990","30,203",Blue,Black,Automatic,FWD
2012 Hyundai Genesis Base,Hyundai,2012,"$5,499","63,000",Blue,Black,Automatic,FWD
2015 Jeep Renegade Latitude,Jeep,2015,"$9,997","102,604",White,Black,Automatic,FWD
2017 Buick Enclave Convenience,Buick,2017,"$20,399","18,854",Silver,Gray,Automatic,FWD
2014 Volkswagen Passat 2.0L TDI DSG SEL Premium,Volkswagen,2014,"$13,988","22,320",Red,Beige,Automatic,FWD
2015 Chevrolet Cruze 1LT,Chevrolet,2015,"$7,995","57,584",Red,Other,Automatic,FWD
2018 Lincoln MKC Premiere,Lincoln,2018,"$19,995","9,431",Blue,Other,Automatic,FWD
2012 Nissan Leaf SL,Nissan,2012,"$5,495","26,784",Silver,Other,Automatic,FWD
2016 Mercedes-Benz GLE 350,Mercedes-Benz,2016,"$24,995","28,344",Black,Other,Automatic,RWD
2013 Dodge Journey SXT,Dodge,2013,"$7,995","62,673",Blue,Other,Automatic,FWD
