Listing,Make,Year_model,Price,Milage,Exterior_color,Interior_color,Transmission,Drivetrain
2012 INFINITI QX56 Base,INFINITI,2012,"$15,900","114,974",Silver,Black,Automatic,4x4/4-wheel drive
2014 BMW X6 M Base,BMW,2014,"$28,985","67,206",White,Black,Automatic,AWD
2012 Nissan Sentra 2.0 SR,Nissan,2012,"$6,990","63,907",White,Gray,CVT,FWD
2013 Ford Fusion Energi SE Luxury,Ford,2013,"$9,750","61,455",Silver,Gray,CVT,FWD
2005 Cadillac STS V6,Cadillac,2005,"$6,750","50,288",Blue,Beige,Automatic,RWD
2015 BMW 650 Gran Coupe i,BMW,2015,"$13,900","59,813",Silver,Black,Automatic,RWD
2016 Lexus RC 350 Base,Lexus,2016,"$30,995","28,686",Black,Red,Automatic,AWD
2018 Hyundai Sonata Sport 2.0T,Hyundai,2018,"$17,242","20,134",Gray,Gray,Automatic,FWD
2014 Nissan Xterra PRO-4X,Nissan,2014,"$16,995","66,082",Black,Gray,Automatic,4x4/4-wheel drive
2014 BMW 740 Li,BMW,2014,"$16,900","69,979",Black,Other,Automatic,RWD
2017 Land Rover Discovery Sport HSE,Land,2017,"$23,893","31,468",Black,Black,Automatic,4x4/4-wheel drive
2011 Subaru Impreza Outback Sport Outback Sport,Subaru,2011,"$9,999","80,883",Red,Black,Automatic,AWD
2016 Chrysler 300C Base,Chrysler,2016,"$18,000","47,794",Black,Black,Automatic,RWD
2009 Nissan 370Z Touring,Nissan,2009,"$14,999","82,891",Black,White,Manual,RWD
2012 Volkswagen CC Sport,Volkswagen,2012,"$7,485","97,980",Silver,Black,Automatic,FWD
2019 Dodge Journey Crossroad,Dodge,2019,"$15,948","27,057",Red,Black,Automatic,FWD
2019 Dodge Journey R/T,Dodge,2019,"$17,400","35,390",White,Black,Automatic,FWD
2016 Toyota Camry Hybrid LE,Toyota,2016,"$11,995","81,736",White,Beige,CVT,FWD
2019 Dodge Grand Caravan R/T,Dodge,2019,"$16,000","48,503",Black,Black,Automatic,FWD
2013 RAM Cargo Tradesman,RAM,2013,"$5,799","116,629",White,Black,Automatic,FWD
2007 Hyundai Entourage SE,Hyundai,2007,"$5,600","86,135",Silver,Gray,Automatic,FWD
2018 RAM ProMaster 2500 High Roof,RAM,2018,"$23,995","39,360",White,Black,Automatic,FWD
2015 Hyundai Elantra SE,Hyundai,2015,"$8,499","44,308",Red,Gray,Automatic,FWD
2013 Dodge Journey SE,Dodge,2013,"$6,800","117,912",Gold,Black,Automatic,FWD
2019 Toyota Highlander LE,Toyota,2019,"$25,995","12,349",Gray,Black,Automatic,FWD
2002 Mercury Mountaineer,Mercury,2002,"$2,288","105,504",Gray,Gray,Automatic,AWD
2006 Cadillac DTS Performance,Cadillac,2006,"$5,999","110,502",Gray,Other,Automatic,FWD
2016 Honda Odyssey SE,Honda,2016,"$15,999","60,500",Black,Gray,Automatic,FWD
2010 Ford Crown Victoria Police Interceptor,Ford,2010,"$10,995","30,342",Black,Black,Automatic,RWD
2018 Ford Focus SE,Ford,2018,"$8,999","17,438",Silver,Gray,Automatic,FWD
2005 Cadillac STS V8,Cadillac,2005,"$5,995","92,896",Black,Gray,Automatic,RWD
2016 Ford Fusion Hybrid SE,Ford,2016,"$13,499","31,812",Black,Black,CVT,FWD
2001 Oldsmobile Aurora 4.0,Oldsmobile,2001,"$3,500","107,500",Red,Beige,Automatic,FWD
2011 INFINITI QX56 Base,INFINITI,2011,"$13,995","147,462",Silver,Black,Automatic,RWD
2017 Audi A4 allroad 2.0T Premium quattro,Audi,2017,"$33,924","21,500",White,Gray,Automatic,AWD
2007 Saturn Sky Base,Saturn,2007,"$11,995","16,685",Red,Black,Manual,RWD
2016 smart ForTwo Passion,smart,2016,"$10,981","18,176",Orange,Black,Automatic,RWD
2017 Audi A3 e-tron Premium,Audi,2017,"$22,070","27,854",Red,Black,Automatic,FWD
2006 Lincoln Town Car Signature,Lincoln,2006,"$6,888","95,876",Other,Other,Automatic,RWD
2019 Kia Rio S,Kia,2019,"$13,990","12,959",White,Black,Automatic,FWD
2015 smart ForTwo Pure,smart,2015,"$9,900","23,071",White,Black,Automatic,RWD
2018 Ford EcoSport Titanium,Ford,2018,"$15,990","29,104",Black,Black,Automatic,4x4/4-wheel drive
2012 Toyota Matrix S,Toyota,2012,"$12,990","32,213",Gray,Gray,Automatic,FWD
2014 Chevrolet Captiva Sport 2LS,Chevrolet,2014,"$5,499","133,900",Red,Gray,Automatic,FWD
2013 Chrysler Town & Country Touring,Chrysler,2013,"$7,533","120,231",Gray,Black,Automatic,FWD
2019 Volkswagen Atlas 3.6L SE w/Technology,Volkswagen,2019,"$25,990","29,862",Black,Black,Automatic,FWD
2016 Chevrolet SS Base,Chevrolet,2016,"$39,900","19,037",Black,Black,Automatic,RWD
2019 Nissan Sentra S,Nissan,2019,"$11,500","31,599",Black,Gray,Automatic,FWD
2017 Mercedes-Benz SLC 300 Base,Mercedes-Benz,2017,"$30,855","20,528",Other,Other,Automatic,RWD
2014 MINI Convertible Cooper,MINI,2014,"$10,980","50,832",Black,Black,Automatic,FWD
2014 Toyota Sequoia SR5,Toyota,2014,"$15,980","80,361",Beige,Beige,Automatic,RWD
2010 Audi Q7 3.0 Premium Plus,Audi,2010,"$8,000","95,450",Black,Black,Automatic,Unknown
2016 Scion iM Base,Scion,2016,"$12,000","25,909",Red,Black,CVT,FWD
2014 Subaru Impreza WRX Premium,Subaru,2014,"$15,700","77,779",Black,Black,Manual,AWD
2018 Alfa Romeo Stelvio Base,Alfa,2018,"$25,195","19,984",Black,Black,Automatic,AWD
2017 Buick Enclave Premium,Buick,2017,"$23,497","39,139",Gray,Gray,Automatic,AWD
2018 Audi SQ5 3.0T Premium Plus,Audi,2018,"$35,999","45,109",Blue,Black,Automatic,AWD
2007 Mercedes-Benz R63 AMG 4MATIC,Mercedes-Benz,2007,"$34,888","163,241",White,Beige,Automatic,AWD
2008 Lexus RX 400h,Lexus,2008,"$8,995","111,262",White,Beige,CVT,AWD
2007 Mercedes-Benz CLK63 AMG,Mercedes-Benz,2007,"$22,888","49,739",White,Gray,Automatic,RWD
2017 Lincoln MKZ Hybrid Premiere,Lincoln,2017,"$19,546","21,356",Silver,Black,CVT,FWD
2019 Audi e-tron Premium Plus,Audi,2019,"$58,980","4,235",White,Other,Automatic,AWD
2015 Kia Sportage LX,Kia,2015,"$11,499","41,741",Silver,Gray,Automatic,FWD
2015 Jeep Compass High Altitude,Jeep,2015,"$12,499","33,389",Black,Black,Automatic,4x4/4-wheel drive
2019 Buick Regal Sportback GS,Buick,2019,"$29,990","8,341",Red,Black,Automatic,AWD
2015 Toyota Avalon Hybrid XLE Premium,Toyota,2015,"$15,499","39,136",Black,Black,CVT,FWD
2018 Lexus LS 500 Luxury,Lexus,2018,"$57,695","28,695",Gray,Beige,Automatic,AWD
2019 Dodge Journey SE,Dodge,2019,"$18,000",603,White,Black,Automatic,FWD
2015 Kia Sedona EX,Kia,2015,"$13,995","73,461",Silver,Gray,Automatic,FWD
2016 Ford Expedition EL XLT,Ford,2016,"$26,695","54,164",Silver,Black,Automatic,4x4/4-wheel drive
2008 Maserati GranTurismo,Maserati,2008,"$26,900","37,368",Black,Beige,Automatic,RWD
2002 Lexus SC 430,Lexus,2002,"$7,900","120,084",Brown,Other,Automatic,RWD
2018 Land Rover Discovery HSE,Land,2018,"$42,856","13,086",White,Other,Automatic,4x4/4-wheel drive
2017 Jaguar XF 35t Premium,Jaguar,2017,"$22,500","38,849",Black,Black,Automatic,AWD
2018 Dodge Grand Caravan GT,Dodge,2018,"$14,988","42,156",Black,Black,Automatic,FWD
2019 RAM ProMaster 2500 High Roof,RAM,2019,"$22,591","23,030",White,Black,Automatic,FWD
2015 Chrysler 200 S,Chrysler,2015,"$13,950","41,965",Gray,Black,Automatic,FWD
2008 Saturn Vue XR,Saturn,2008,"$3,824","128,065",White,Gray,Automatic,AWD
2017 Dodge Grand Caravan SXT,Dodge,2017,"$11,965","64,698",Black,Black,Automatic,FWD
2016 Hyundai Azera Base,Hyundai,2016,"$14,795","43,508",White,Black,Automatic,FWD
2004 Saturn Ion 1,Saturn,2004,"$2,499","91,328",Silver,Gray,Automatic,FWD
2020 Subaru Ascent Premium 8-Passenger,Subaru,2020,"$31,851",454,Black,Black,CVT,AWD
2014 Nissan Leaf S,Nissan,2014,"$8,000","33,000",White,Black,Automatic,FWD
2020 Volkswagen Atlas Cross Sport 3.6L V6 SEL R-Line,Volkswagen,2020,"$42,550","1,146",White,Beige,Automatic,AWD
2017 Dodge Journey SXT,Dodge,2017,"$14,773","14,335",Red,Black,Automatic,FWD
2011 Jeep Patriot Sport,Jeep,2011,"$7,471","78,844",White,Gray,CVT,FWD
2019 Nissan Maxima 3.5 SL,Nissan,2019,"$21,671","34,887",Silver,Gray,CVT,FWD
2016 smart ForTwo,smart,2016,"$7,200","62,142",Red,Black,Automatic,RWD
2019 Land Rover Discovery Sport HSE Luxury,Land,2019,"$37,649","2,055",Gray,Black,Automatic,4x4/4-wheel drive
2018 Land Rover Range Rover Velar P250 HSE R-Dynamic,Land,2018,"$48,491","19,440",White,Black,Automatic,4x4/4-wheel drive
2010 Chevrolet Tahoe Hybrid,Chevrolet,2010,"$12,980","126,719",Black,Beige,CVT,4x4/4-wheel drive
2017 Volvo V60 Cross Country T5,Volvo,2017,"$24,990","29,114",Black,Beige,Automatic,AWD
2016 Volvo XC90 Hybrid T8 Inscription,Volvo,2016,"$46,390","21,145",Black,Gray,Automatic,AWD
2018 Audi Q3 2.0T Premium,Audi,2018,"$23,880","20,081",Gray,Black,Automatic,FWD
2019 BMW X5 xDrive40i,BMW,2019,"$52,880","6,544",Black,Black,Automatic,AWD
2007 Chevrolet Aveo LT,Chevrolet,2007,"$3,750","85,724",Silver,Gray,Automatic,FWD
2007 Jeep Commander Sport,Jeep,2007,"$6,690","130,550",White,Gray,Automatic,4x4/4-wheel drive
2009 MINI Cooper S Clubman,MINI,2009,"$7,250","77,656",Gray,Black,Automatic,FWD
2009 Suzuki Grand Vitara Premium,Suzuki,2009,"$5,490","124,126",Black,Gray,Automatic,4x4/4-wheel drive
2016 Jaguar XJ XJL Portfolio,Jaguar,2016,"$35,985","39,600",White,Other,Automatic,AWD
2007 Toyota Camry Solara SE,Toyota,2007,"$8,995","23,037",Silver,Gray,Automatic,FWD
2007 Chrysler Town & Country Touring,Chrysler,2007,"$5,495","97,650",White,Beige,Automatic,FWD
2008 Volvo V50 T5,Volvo,2008,"$8,950","88,632",Silver,Black,Automatic,AWD
2015 Dodge Dart SE,Dodge,2015,"$6,999","82,828",Black,Black,Manual,FWD
2012 FIAT 500 Sport,FIAT,2012,"$6,400","71,879",Red,Black,Manual,FWD
2017 Hyundai Sonata Base,Hyundai,2017,"$10,495","40,999",Blue,Gray,Automatic,FWD
2017 Volkswagen Golf Alltrack TSI SE,Volkswagen,2017,"$13,795","25,027",Black,Beige,Automatic,AWD
2004 Toyota RAV4 Base,Toyota,2004,"$2,995","210,760",Blue,Other,Manual,AWD
2012 Hyundai Azera,Hyundai,2012,"$10,798","48,034",Black,Beige,Automatic,FWD
2020 Buick Enclave Essence,Buick,2020,"$32,995","8,898",Other,Other,Automatic,FWD
2018 Kia Sedona LX,Kia,2018,"$19,567","19,485",Black,Gray,Automatic,FWD
2019 GMC Terrain SLT,GMC,2019,"$17,838","40,515",Gray,Gray,Automatic,FWD
2019 Ford Fusion Hybrid Titanium,Ford,2019,"$17,393","31,791",White,Other,CVT,FWD
2012 Mercedes-Benz R 350 4MATIC,Mercedes-Benz,2012,"$14,495","90,377",Black,Black,Automatic,AWD
2019 Acura MDX 3.5L w/Technology Package,Acura,2019,"$35,997","5,946",White,White,Automatic,FWD
2017 Volvo S90 T6 Inscription,Volvo,2017,"$30,886","38,882",White,Beige,Automatic,AWD
2019 Hyundai Tucson Value,Hyundai,2019,"$17,486","19,322",Blue,Black,Automatic,AWD
2018 Honda HR-V LX,Honda,2018,"$14,250","33,416",Blue,Other,CVT,AWD
2007 Cadillac STS V6,Cadillac,2007,"$4,990","138,231",Blue,Black,Automatic,RWD
2007 Nissan Quest 3.5 S,Nissan,2007,"$4,800","84,270",Blue,Gray,Automatic,FWD
2017 Mercedes-Benz SLC 300 Base,Mercedes-Benz,2017,"$29,800","33,356",Black,Black,Automatic,RWD
2011 Acura TSX 2.4,Acura,2011,"$12,500","51,105",Black,Other,Automatic,FWD
2016 BMW M4 Base,BMW,2016,"$38,800","45,741",White,Black,Manual,RWD
2015 Jaguar XF 3.0 Sport,Jaguar,2015,"$18,995","63,550",White,Other,Automatic,AWD
2008 Dodge Magnum Base,Dodge,2008,"$4,500","149,757",Silver,Gray,Automatic,RWD
2004 Lincoln Navigator Luxury,Lincoln,2004,"$7,999","53,412",Red,Gray,Automatic,4x4/4-wheel drive
2010 Honda Element EX,Honda,2010,"$7,792","174,427",Gray,Gray,Automatic,4x4/4-wheel drive
2003 Ford Windstar SE,Ford,2003,"$2,500","88,567",Beige,Gray,Automatic,FWD
2014 Jeep Patriot Sport,Jeep,2014,"$4,995","134,153",Gray,Black,Automatic,FWD
2017 Ford Edge Titanium,Ford,2017,"$17,999","27,935",Gray,Black,Automatic,FWD
2014 Chrysler 200 Touring,Chrysler,2014,"$5,999","73,569",Gray,Black,Automatic,FWD
2019 Acura RDX A-Spec,Acura,2019,"$37,495","3,740",Black,Red,Automatic,AWD
2016 Ford Transit-350 XLT,Ford,2016,"$24,950","57,648",White,Gray,Automatic,RWD
2019 Mazda Mazda3 AWD w/Preferred Package,Mazda,2019,"$21,630","4,104",Blue,Black,Automatic,AWD
2017 Nissan Rogue Hybrid SL,Nissan,2017,"$22,500","16,575",Gray,Gray,CVT,AWD
2019 Nissan NV Passenger NV3500 HD SL V8,Nissan,2019,"$41,501","5,805",Brown,Beige,Automatic,RWD
2007 Suzuki XL7 Limited,Suzuki,2007,"$7,999","73,114",Red,Beige,Automatic,FWD
2016 smart ForTwo Passion,smart,2016,"$9,981","11,122",Orange,Black,Manual,RWD
2018 GMC Terrain SLE,GMC,2018,"$19,990","25,284",Black,Black,Automatic,AWD
2018 Audi TT RS 2.5T,Audi,2018,"$51,599","22,387",Black,Black,Automatic,AWD
2017 Audi S7 4.0T Premium Plus,Audi,2017,"$49,743","24,823",Black,Black,Automatic,AWD
2016 Lexus GX 460 Base,Lexus,2016,"$30,988","42,743",White,Beige,Automatic,4x4/4-wheel drive
2017 Chevrolet Colorado 4WD WT,Chevrolet,2017,"$22,975","19,976",Gray,Black,Automatic,4x4/4-wheel drive
2012 Dodge Challenger SXT,Dodge,2012,"$7,999","128,000",Gray,Black,Automatic,RWD
2017 Nissan Sentra SV,Nissan,2017,"$11,595","28,065",White,Gray,CVT,FWD
2009 Mercury Sable Premier,Mercury,2009,"$3,995","96,071",White,Beige,Automatic,FWD
2016 Nissan Maxima 3.5 SR,Nissan,2016,"$17,999","48,706",Blue,Gray,CVT,FWD
2014 Chevrolet Spark 1LT,Chevrolet,2014,"$5,000","87,808",Black,Silver,CVT,FWD
2011 Mazda CX-7 i SV,Mazda,2011,"$9,595","72,620",Silver,Black,Automatic,FWD
2019 Audi Q8 Premium,Audi,2019,"$59,999","5,414",Silver,Black,Automatic,AWD
2016 Toyota Prius c Four,Toyota,2016,"$14,000","30,506",Black,Black,CVT,FWD
2019 Ford Flex Limited,Ford,2019,"$24,990","17,672",Gray,Black,Automatic,AWD
2013 Hyundai Accent GS,Hyundai,2013,"$4,500","113,329",Black,Gray,Manual,FWD
2017 Genesis G90 3.3T Premium,Genesis,2017,"$35,291","23,764",Black,Black,Automatic,AWD
2015 Ford Transit-150 Base,Ford,2015,"$18,195","40,087",White,Gray,Automatic,RWD
2011 Subaru Impreza Outback Sport Outback Sport,Subaru,2011,"$7,250","99,888",Black,Beige,Automatic,AWD
2017 Nissan Sentra SR,Nissan,2017,"$12,000","35,921",Gray,Gray,CVT,FWD
2019 Nissan Pathfinder SV,Nissan,2019,"$21,999","18,979",White,Gray,CVT,4x4/4-wheel drive
2019 Nissan Altima 2.5 SR,Nissan,2019,"$14,673","43,509",Silver,Gray,CVT,FWD
2016 Audi allroad Premium Plus,Audi,2016,"$23,490","49,289",White,Gray,Automatic,AWD
2018 Dodge Grand Caravan SE,Dodge,2018,"$12,900","36,093",Silver,Black,Automatic,FWD
2017 Nissan Maxima 3.5 SL,Nissan,2017,"$17,441","39,324",Silver,Gray,CVT,FWD
2007 Cadillac XLR V,Cadillac,2007,"$29,900","49,383",Black,Black,Automatic,RWD
2019 Toyota 86 Base,Toyota,2019,"$25,000","4,229",White,Black,Manual,RWD
2020 Hyundai Palisade Limited,Hyundai,2020,"$41,611","21,813",Red,Black,Automatic,AWD
2010 Acura TSX 2.4,Acura,2010,"$6,498","133,262",Black,Black,Automatic,FWD
2016 Jeep Patriot High Altitude,Jeep,2016,"$13,995","27,967",Black,Gray,CVT,4x4/4-wheel drive
2008 Lexus GX 470,Lexus,2008,"$14,393","98,446",Silver,Gray,Automatic,4x4/4-wheel drive
2018 Ford Edge SEL,Ford,2018,"$23,994","2,654",White,Black,Automatic,AWD
2018 Mazda Mazda6 Grand Touring Reserve,Mazda,2018,"$19,403","18,070",Black,Beige,Automatic,FWD
2019 INFINITI QX60 Luxe,INFINITI,2019,"$32,487","9,559",White,Gray,CVT,AWD
2018 GMC Acadia Denali,GMC,2018,"$30,983","22,952",Black,Brown,Automatic,FWD
2014 Subaru Legacy 2.5i Limited,Subaru,2014,"$15,313","51,840",Silver,Gray,CVT,AWD
2018 Hyundai Sonata SE,Hyundai,2018,"$12,997","24,317",Black,Black,Automatic,FWD
2019 Genesis G80 3.8,Genesis,2019,"$32,662","3,708",Gray,Other,Automatic,AWD
2016 BMW M235 i xDrive,BMW,2016,"$26,749","15,789",Black,Black,Automatic,AWD
2017 Dodge Journey Crossroad,Dodge,2017,"$21,599","28,640",Gray,Black,Automatic,AWD
2018 BMW M550 i xDrive,BMW,2018,"$47,525","29,228",White,Black,Automatic,AWD
2019 Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz,2019,"$55,987","25,119",White,Black,Automatic,AWD
2017 Toyota Prius Prime Plus,Toyota,2017,"$19,000","29,106",White,Black,CVT,FWD
2016 Cadillac CT6 3.0L Twin Turbo Platinum,Cadillac,2016,"$40,977","4,305",White,Beige,Automatic,AWD
2017 Audi S3 2.0T Premium Plus,Audi,2017,"$33,397","22,578",Blue,Black,Automatic,AWD
2016 Mitsubishi Lancer SE,Mitsubishi,2016,"$13,700","22,385",Blue,Black,CVT,4x4/4-wheel drive
2012 Nissan Altima 2.5 S,Nissan,2012,"$8,950","24,738",Black,Black,CVT,FWD
2016 Ford Transit Connect XLT,Ford,2016,"$14,695","55,182",Silver,Gray,Automatic,FWD
2017 INFINITI Q60 3.0T Premium,INFINITI,2017,"$27,000","35,200",Black,Gray,Automatic,AWD
2019 Ford Flex SEL,Ford,2019,"$23,785","18,986",White,Black,Automatic,AWD
2017 Lincoln Continental Black Label,Lincoln,2017,"$39,985","24,961",Black,Black,Automatic,AWD
2016 Mercedes-Benz AMG GL AMG GL 63 4MATIC,Mercedes-Benz,2016,"$48,900","38,069",Black,Black,Automatic,AWD
2018 Lincoln Continental Reserve,Lincoln,2018,"$38,995","9,827",Black,Black,Automatic,AWD
2018 BMW X3 M40i,BMW,2018,"$44,872","8,909",Blue,Other,Automatic,AWD
2019 Acura TLX V6,Acura,2019,"$23,997","31,049",Gray,Black,Automatic,FWD
2012 Volkswagen Jetta S,Volkswagen,2012,"$5,995","90,528",Blue,Black,Automatic,FWD
2018 Genesis G80 3.8L,Genesis,2018,"$27,424","41,076",Gray,Black,Automatic,AWD
2019 Ford Taurus Limited,Ford,2019,"$18,500","6,798",Silver,Black,Automatic,FWD
2015 Audi S8 4.0T quattro,Audi,2015,"$48,500","22,621",Black,Black,Automatic,AWD
2017 Ford Explorer Limited,Ford,2017,"$25,750","29,083",White,Brown,Automatic,4x4/4-wheel drive
2019 Chevrolet Impala 1LT,Chevrolet,2019,"$15,895","37,155",Gray,Black,Automatic,FWD
2003 Mercury Grand Marquis,Mercury,2003,"$3,999","63,671",Blue,Gray,Automatic,RWD
2007 Toyota Camry Solara Sport,Toyota,2007,"$4,795","119,329",White,Black,Automatic,FWD
2018 Nissan Sentra SV,Nissan,2018,"$11,700","10,372",Gray,Black,CVT,FWD
2016 INFINITI Q70 3.7X,INFINITI,2016,"$21,995","64,227",Silver,Gray,Automatic,AWD
2004 Chevrolet TrailBlazer LS,Chevrolet,2004,"$2,498","137,928",Red,Gray,Automatic,4x4/4-wheel drive
2017 Nissan Quest SV,Nissan,2017,"$10,795","80,087",Gray,Gray,CVT,FWD
2001 Bentley Arnage Red Label,Bentley,2001,"$27,995","39,872",Black,Beige,Automatic,RWD
2016 Volvo XC90 Hybrid T8 Momentum,Volvo,2016,"$38,585","50,737",Black,Gray,Automatic,AWD
2019 Volvo S90 T5 Momentum,Volvo,2019,"$32,986","18,747",Black,Gray,Automatic,FWD
2018 Chevrolet Equinox 1LT,Chevrolet,2018,"$13,500","44,021",Silver,Black,Automatic,FWD
2019 Genesis G80 3.3T Sport,Genesis,2019,"$40,986","12,202",White,Black,Automatic,AWD
2018 Land Rover Discovery Sport SE,Land,2018,"$24,000","32,311",Black,Other,Automatic,4x4/4-wheel drive
2017 Genesis G80 3.8,Genesis,2017,"$23,986","36,836",Blue,White,Automatic,AWD
2016 Mazda CX-9 Signature,Mazda,2016,"$23,995","36,592",Gray,Other,Automatic,AWD
2003 Pontiac Grand Am GT,Pontiac,2003,"$3,890","126,145",Silver,Other,Automatic,FWD
2009 smart ForTwo Passion,smart,2009,"$5,900","71,382",Red,Other,Automatic,RWD
2009 Dodge Journey SE,Dodge,2009,"$4,994","128,944",Blue,Black,Automatic,FWD
2016 Chevrolet Impala LS,Chevrolet,2016,"$12,999","28,327",White,Gray,Automatic,FWD
2018 Chevrolet Equinox LS,Chevrolet,2018,"$16,299","6,490",Gray,Gray,Automatic,AWD
2015 Nissan Murano SL,Nissan,2015,"$16,999","45,100",Brown,Beige,CVT,AWD
2018 Chevrolet Malibu 1LS,Chevrolet,2018,"$12,999","16,784",White,Black,Automatic,FWD
2018 Ford Focus SEL,Ford,2018,"$12,999","7,650",Blue,Black,Automatic,FWD
2016 Ford Fusion S,Ford,2016,"$9,999","51,062",Red,Gray,Automatic,FWD
2007 Hummer H3 Luxury,Hummer,2007,"$8,995","130,675",Black,Black,Automatic,4x4/4-wheel drive
2001 Pontiac Grand Am GT1,Pontiac,2001,"$3,495","83,405",Green,Gray,Automatic,FWD
2015 Jaguar XJ XJL Portfolio,Jaguar,2015,"$29,988","47,693",Gray,Other,Automatic,AWD
2009 Mercury Milan V6 Premier,Mercury,2009,"$5,669","79,800",Gray,Gray,Automatic,FWD
2005 Chrysler Crossfire SRT-6,Chrysler,2005,"$13,888","63,661",Blue,Gray,Automatic,RWD
2019 Dodge Journey Crossroad,Dodge,2019,"$18,953","2,419",Blue,Black,Automatic,FWD
2017 Genesis G80 3.8L,Genesis,2017,"$23,333","36,456",Silver,Other,Automatic,RWD
2019 Buick Envision Essence,Buick,2019,"$26,562","17,228",Black,Black,Automatic,AWD
2019 Nissan Rogue S,Nissan,2019,"$15,948","5,319",White,Gray,CVT,FWD
2011 Ford Escape XLS,Ford,2011,"$2,999","159,791",Gray,Beige,Automatic,AWD
2018 Nissan Versa Note S,Nissan,2018,"$12,990","12,850",Red,Black,CVT,FWD
2008 Volvo S80 T6,Volvo,2008,"$3,995","134,774",Blue,Beige,Automatic,AWD
2003 Bentley Arnage T,Bentley,2003,"$37,899","24,936",Black,Black,Automatic,RWD
2004 INFINITI Q45,INFINITI,2004,"$4,999","140,093",Blue,Other,Automatic,RWD
2016 Audi RS 7 4.0T PRESTIGE,Audi,2016,"$50,491","61,800",Black,Black,Automatic,AWD
2019 Nissan Sentra S,Nissan,2019,"$11,500","32,693",Blue,Gray,Automatic,FWD
2015 Nissan Altima 2.5 SV,Nissan,2015,"$11,500","40,977",Brown,Gray,CVT,FWD
2019 Buick Encore Essence,Buick,2019,"$17,500","24,107",Silver,Black,Automatic,FWD
2014 Nissan Rogue SV,Nissan,2014,"$7,500","128,584",Gray,Gray,CVT,AWD
2006 INFINITI M35x Base,INFINITI,2006,"$4,432","120,006",White,Beige,Automatic,AWD
2019 Audi SQ5 Premium Plus,Audi,2019,"$56,791","4,881",Gray,Red,Automatic,AWD
2017 Audi S3 Premium Plus,Audi,2017,"$30,399","31,235",Gray,Black,Automatic,AWD
2016 Chrysler Town & Country Touring-L,Chrysler,2016,"$16,900","42,800",White,Gray,Automanual,FWD
2009 Nissan GT-R Premium,Nissan,2009,"$48,800","53,389",White,Black,Automatic,AWD
2014 Hyundai Elantra SE,Hyundai,2014,"$7,806","69,763",Red,Gray,Automatic,FWD
2010 Jeep Liberty Sport,Jeep,2010,"$8,699","62,588",Red,Gray,Automatic,4x4/4-wheel drive
2001 INFINITI I30 Luxury,INFINITI,2001,"$4,995","93,029",Gold,Beige,Automatic,FWD
2016 Toyota Avalon Hybrid XLE Premium,Toyota,2016,"$20,990","39,507",White,Gray,CVT,FWD
2009 Nissan GT-R Premium,Nissan,2009,"$46,999","54,600",Silver,Black,Automatic,AWD
2020 Chevrolet Malibu LT,Chevrolet,2020,"$16,599","6,761",Blue,Black,CVT,FWD
2018 Nissan Sentra SV,Nissan,2018,"$9,999","42,148",Black,Black,CVT,FWD
2017 Toyota Sienna XLE Premium,Toyota,2017,"$24,990","37,155",Black,Beige,Automatic,FWD
2017 Toyota RAV4 Hybrid XLE,Toyota,2017,"$21,490","25,613",Black,Black,CVT,AWD
2002 Toyota Sequoia SR5,Toyota,2002,"$5,995","113,936",Gray,Gray,Automatic,4x4/4-wheel drive
2012 Honda Civic Hybrid AT-PZEV WITH,Honda,2012,"$8,580","77,671",Gray,Gray,CVT,FWD
2018 Buick Enclave Avenir,Buick,2018,"$33,550","12,970",Black,Brown,Automatic,FWD
2016 Buick Encore Sport Touring,Buick,2016,"$13,750","31,123",Black,Black,Automatic,AWD
2018 Chevrolet Malibu 1LS,Chevrolet,2018,"$13,273","45,393",Silver,Black,Automatic,FWD
2018 GMC Acadia SLE-1,GMC,2018,"$19,981","25,516",Red,Black,Automatic,FWD
2002 Lexus LS 430,Lexus,2002,"$8,300","72,661",Silver,Black,Automatic,RWD
2013 Hyundai Elantra GLS,Hyundai,2013,"$8,344","45,902",Gray,Black,Automatic,FWD
2017 Lexus LX 570 Base,Lexus,2017,"$57,795","37,606",Gray,Beige,Automatic,4x4/4-wheel drive
2017 Jaguar F-PACE S,Jaguar,2017,"$40,000","29,122",Green,Other,Automatic,AWD
2018 Chevrolet Equinox 1LT,Chevrolet,2018,"$18,900","29,517",Beige,Black,Automatic,FWD
2018 BMW X6 xDrive50i,BMW,2018,"$56,595","9,008",Black,Black,Automatic,AWD
2007 Toyota Tacoma Double Cab,Toyota,2007,"$14,986","92,236",Beige,Beige,Automatic,4x4/4-wheel drive
2019 Nissan Kicks SV,Nissan,2019,"$16,999","6,006",Silver,Gray,CVT,FWD
2007 GMC Yukon Denali,GMC,2007,"$13,500","72,351",White,Black,Automatic,AWD
2017 Volkswagen Golf Alltrack TSI S,Volkswagen,2017,"$15,495","28,649",Black,Black,Automatic,AWD
2017 Toyota Corolla SE,Toyota,2017,"$11,897","33,334",Silver,Black,CVT,FWD
2016 Acura ILX 2.4L,Acura,2016,"$14,241","66,759",Red,Beige,Automatic,FWD
2019 Acura MDX Sport Hybrid 3.0L w/Technology Package,Acura,2019,"$43,998","6,594",Black,Black,Automatic,AWD
