Listing,Make,Year_model,Price,Milage,Exterior_color,Interior_color,Transmission,Drivetrain
2018 Honda Accord LX,Honda,2018,"$16,924","42,676",Gray,Gray,CVT,FWD
2018 Toyota Highlander Limited Platinum,Toyota,2018,"$37,400","12,863",Black,Black,Automatic,AWD
2017 Volkswagen Jetta 1.4T S,Volkswagen,2017,"$12,495","34,525",Gray,Black,Manual,FWD
2008 Buick Lucerne CX,Buick,2008,"$7,998","75,755",Silver,Gray,Automatic,FWD
2018 Volkswagen Atlas 3.6L SEL Premium,Volkswagen,2018,"$37,995","17,637",Black,Black,Automatic,AWD
2017 Audi A4 2.0T,Audi,2017,"$24,000","19,859",Gray,Black,Automatic,AWD
2017 Chevrolet Cruze LT,Chevrolet,2017,"$9,324","77,617",Black,Black,Automatic,FWD
2018 Volkswagen Golf Alltrack TSI SE,Volkswagen,2018,"$23,950","14,800",Blue,Beige,Manual,AWD
2016 Dodge Journey Crossroad,Dodge,2016,"$12,991","84,988",Gray,Black,Automatic,AWD
2015 Cadillac Escalade ESV Luxury,Cadillac,2015,"$32,990","82,558",Black,Black,Automatic,4x4/4-wheel drive
2020 Land Rover Discovery Sport S,Land,2020,"$39,900",40,White,Black,Automatic,4x4/4-wheel drive
2017 Subaru Outback 3.6R Touring,Subaru,2017,"$21,627","57,559",Brown,Brown,CVT,AWD
2017 Lexus GX 460 Luxury,Lexus,2017,"$34,990","50,028",White,Beige,Automatic,4x4/4-wheel drive
2011 Mercedes-Benz S 550 4MATIC,Mercedes-Benz,2011,"$13,500","136,709",White,Black,Automatic,AWD
2015 Nissan Pathfinder Platinum,Nissan,2015,"$18,500","58,411",Black,Other,CVT,4x4/4-wheel drive
2017 Lexus ES 350 Base,Lexus,2017,"$26,495","20,438",Silver,Black,Automatic,FWD
2018 Alfa Romeo Stelvio Base,Alfa,2018,"$29,788","24,184",Red,Beige,Automatic,AWD
2015 Chevrolet Tahoe LT,Chevrolet,2015,"$30,000","60,692",Gray,Black,Automatic,4x4/4-wheel drive
2016 GMC Terrain SLE-2,GMC,2016,"$17,998","23,225",Silver,Black,Automatic,AWD
2011 Honda Odyssey Touring Elite,Honda,2011,"$13,995","74,915",Blue,Gray,Automatic,FWD
2016 INFINITI Q50 2.0T Premium,INFINITI,2016,"$19,900","26,731",White,Gray,Automatic,AWD
2018 BMW 330 i xDrive,BMW,2018,"$25,493","31,362",Silver,Black,Automatic,AWD
2016 Ford Fiesta SE,Ford,2016,"$7,895","52,799",Silver,Black,Automatic,FWD
2019 Audi A6 3.0T Prestige,Audi,2019,"$51,995","11,242",Gray,Black,Automatic,AWD
2016 BMW M235 i,BMW,2016,"$24,888","32,550",Blue,Black,Automatic,RWD
2013 Mitsubishi Lancer ES,Mitsubishi,2013,"$6,495","74,642",White,Black,CVT,FWD
2008 Mazda MX-5 Miata Touring,Mazda,2008,"$12,980","28,531",Red,Black,Automatic,RWD
2014 RAM 1500 Laramie,RAM,2014,"$24,950","59,182",Silver,Black,Automatic,4x4/4-wheel drive
2010 Toyota Camry LE,Toyota,2010,"$5,988","145,334",Blue,Gray,Automatic,FWD
2017 MINI Convertible Cooper,MINI,2017,"$14,980","56,292",Green,Black,Automatic,FWD
2016 Land Rover Range Rover 3.0L Supercharged HSE,Land,2016,"$39,900","51,334",Silver,Black,Automatic,4x4/4-wheel drive
2017 RAM 1500 Rebel,RAM,2017,"$36,980","44,135",Other,Black,Automatic,4x4/4-wheel drive
2017 Honda Pilot Touring,Honda,2017,"$29,990","37,260",Black,Black,Automatic,AWD
2019 Audi A6 3.0T Premium Plus,Audi,2019,"$50,995","9,756",Blue,Brown,Automatic,AWD
2009 Mercedes-Benz E 350 4MATIC,Mercedes-Benz,2009,"$8,980","85,913",Black,Other,Automatic,AWD
2017 Volvo XC60 T5 Inscription,Volvo,2017,"$27,991","23,821",White,Beige,Automatic,AWD
2012 Dodge Charger SXT,Dodge,2012,"$11,995","93,623",Black,Black,Automatic,AWD
2018 GMC Savana 2500 Work Van,GMC,2018,"$21,497","14,847",White,Gray,Automatic,RWD
2019 RAM 1500 Laramie,RAM,2019,"$36,474","10,143",Black,Black,Automatic,4x4/4-wheel drive
2019 INFINITI QX50 Luxe,INFINITI,2019,"$29,469","32,113",Blue,Gray,CVT,AWD
2012 Ford F-350 King Ranch,Ford,2012,"$20,500","190,599",Red,Other,Automatic,4x4/4-wheel drive
2017 Hyundai Sonata Limited,Hyundai,2017,"$16,698","34,367",Black,Gray,Automatic,FWD
2011 Toyota Sienna XLE,Toyota,2011,"$12,995","97,022",White,Beige,Automatic,FWD
2016 INFINITI QX80 Base,INFINITI,2016,"$37,597","27,240",White,Beige,Automatic,AWD
2019 INFINITI QX60 Pure,INFINITI,2019,"$28,449","28,275",Gray,Gray,CVT,AWD
2005 Lexus ES 330,Lexus,2005,"$6,295","120,201",Black,Beige,Automatic,FWD
2018 Honda Clarity Plug-In Hybrid Touring,Honda,2018,"$18,975","48,048",Red,White,CVT,FWD
2017 Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz,2017,"$36,975","27,720",Black,Brown,Automatic,AWD
2016 Dodge Dart SXT/Rallye,Dodge,2016,"$6,695","83,546",Blue,Black,Automatic,FWD
2017 GMC Acadia,GMC,2017,"$27,300","34,189",Silver,Other,Automatic,AWD
2014 Chevrolet Sonic RS,Chevrolet,2014,"$7,590","63,224",Red,Black,Manual,FWD
2018 Ford F-150 XLT,Ford,2018,"$28,495","30,323",Blue,Gray,Automatic,4x4/4-wheel drive
2014 Ford Explorer XLT,Ford,2014,"$13,499","87,301",Black,Black,Automatic,4x4/4-wheel drive
2008 Chevrolet Silverado 3500 LT1 Crew Cab DRW,Chevrolet,2008,"$24,888","78,250",Black,Black,Automatic,4x4/4-wheel drive
2017 RAM 1500 Laramie,RAM,2017,"$29,990","38,375",Gray,Black,Automatic,4x4/4-wheel drive
2016 Kia Cadenza Premium,Kia,2016,"$17,990","15,704",Gray,Black,Automatic,FWD
2017 Jeep Grand Cherokee Laredo,Jeep,2017,"$20,390","36,096",Black,Black,Automatic,4x4/4-wheel drive
2020 Toyota Corolla SE,Toyota,2020,"$17,950","12,392",Gray,Other,CVT,FWD
2011 Ford Edge SEL,Ford,2011,"$8,995","98,721",Black,Black,Automatic,AWD
2018 Subaru Legacy 2.5i,Subaru,2018,"$14,998","29,813",Blue,Gray,CVT,AWD
2017 Subaru WRX Premium,Subaru,2017,"$19,998","38,926",Silver,Black,Manual,AWD
2018 Subaru WRX Limited,Subaru,2018,"$22,998","18,160",Red,Black,Manual,AWD
2012 Kia Sportage LX,Kia,2012,"$9,298","89,480",Black,Black,Automatic,AWD
2019 Subaru Ascent Touring 7-Passenger,Subaru,2019,"$35,998","3,857",Gray,Brown,CVT,AWD
2018 Chevrolet Equinox 1LT,Chevrolet,2018,"$17,713","17,130",Gray,Black,Automatic,FWD
2013 Chevrolet Malibu ECO Premium Audio,Chevrolet,2013,"$7,997","86,022",Red,Other,Automatic,FWD
2014 BMW 528 i xDrive,BMW,2014,"$13,499","79,848",Gray,Black,Automatic,AWD
2017 Acura MDX 3.5L w/Technology Package,Acura,2017,"$30,299","48,947",Gray,Black,Automatic,AWD
2017 Land Rover Discovery Sport HSE,Land,2017,"$28,977","17,989",Other,Black,Automatic,4x4/4-wheel drive
2018 Ford Explorer XLT,Ford,2018,"$29,977","4,841",Blue,Gray,Automatic,4x4/4-wheel drive
2019 Honda Passport AWD Sport,Honda,2019,"$27,988",126,White,Black,Automatic,AWD
2014 Cadillac CTS 3.6L Premium,Cadillac,2014,"$17,989","70,895",Black,Black,Automatic,AWD
2016 Toyota Land Cruiser V8,Toyota,2016,"$39,990","117,367",Black,Black,Automatic,4x4/4-wheel drive
2019 Dodge Charger R/T,Dodge,2019,"$27,990","17,191",Gray,Black,Automatic,RWD
2019 Ford Fusion SEL,Ford,2019,"$17,497","12,677",White,Beige,Automatic,FWD
2014 Buick Regal GS,Buick,2014,"$12,697","112,340",Red,Black,Automatic,AWD
2017 Toyota Highlander XLE,Toyota,2017,"$27,997","34,683",White,Black,Automatic,AWD
2018 Nissan Armada SL,Nissan,2018,"$30,997","45,520",Gray,Gray,Automatic,AWD
2016 Hyundai Tucson Limited,Hyundai,2016,"$16,497","43,343",Gray,Black,Automatic,AWD
2017 GMC Terrain SLE-2,GMC,2017,"$21,359","19,302",Blue,Black,Automatic,AWD
2015 Jeep Wrangler Unlimited Sahara,Jeep,2015,"$25,000","57,901",Black,Black,Automatic,4x4/4-wheel drive
2017 Land Rover Discovery Sport HSE,Land,2017,"$27,390","36,078",Black,Black,Automatic,4x4/4-wheel drive
2015 Volkswagen Golf DSG TDI S,Volkswagen,2015,"$13,200","30,850",White,Beige,Automatic,FWD
2014 Chrysler Town & Country Touring,Chrysler,2014,"$10,790","90,298",White,Black,Automatic,FWD
2017 Hyundai Santa Fe Sport 2.4L,Hyundai,2017,"$14,465","84,239",Silver,Gray,Automatic,AWD
2018 Ford Fiesta SE,Ford,2018,"$10,797","41,393",Silver,Black,Automatic,FWD
2019 Land Rover Range Rover Evoque SE,Land,2019,"$28,900","19,744",Black,Black,Automatic,4x4/4-wheel drive
2015 Hyundai Santa Fe Sport 2.4L,Hyundai,2015,"$15,900","41,208",Red,Beige,Automatic,AWD
2015 Honda Accord LX,Honda,2015,"$11,988","41,480",Blue,Other,CVT,FWD
2015 GMC Sierra 3500 Denali,GMC,2015,"$47,781","27,001",Black,Other,Automatic,4x4/4-wheel drive
2015 Chrysler Town & Country Limited Platinum,Chrysler,2015,"$13,747","95,323",Gray,Black,Automatic,FWD
2011 Honda Accord LX,Honda,2011,"$6,200","111,289",Gray,Black,Manual,FWD
2016 Ford Taurus SEL,Ford,2016,"$12,995","52,574",Gray,Beige,Automatic,AWD
2017 Lexus IS 300,Lexus,2017,"$28,000","11,660",Black,Gray,Automatic,AWD
2019 Kia Sedona EX,Kia,2019,"$22,990","23,978",Red,Beige,Automatic,FWD
2012 Chevrolet Captiva Sport LTZ,Chevrolet,2012,"$12,590","94,237",Black,Black,Automatic,AWD
2014 Mercedes-Benz C 300 4MATIC Sport,Mercedes-Benz,2014,"$14,999","65,000",Black,Black,Automatic,AWD
2016 Chevrolet Silverado 1500 LTZ,Chevrolet,2016,"$26,600","63,615",Black,Black,Automatic,4x4/4-wheel drive
2013 FIAT 500 Sport,FIAT,2013,"$5,995","88,784",Blue,Black,Automatic,FWD
2012 GMC Terrain SLE-2,GMC,2012,"$7,995","135,185",Brown,Black,Automatic,AWD
2016 BMW 528 i xDrive,BMW,2016,"$23,000","42,786",Black,Black,Automatic,AWD
2016 Toyota Prius Two Eco,Toyota,2016,"$15,690","34,488",White,Beige,CVT,FWD
2012 Audi A4 2.0T Premium Plus quattro,Audi,2012,"$10,380","97,250",Black,Black,Automanual,AWD
2015 Toyota Corolla LE Premium,Toyota,2015,"$9,799","81,206",White,Gray,CVT,FWD
2018 Audi SQ5 3.0T Premium Plus,Audi,2018,"$38,490","32,474",White,Black,Automatic,AWD
2007 Toyota FJ Cruiser Base,Toyota,2007,"$14,500","87,480",Blue,Black,Automatic,4x4/4-wheel drive
2016 Cadillac Escalade Luxury,Cadillac,2016,"$39,796","49,495",White,Black,Automatic,4x4/4-wheel drive
2014 Volvo XC60 T6,Volvo,2014,"$16,988","54,525",White,Black,Automatic,AWD
2019 Chevrolet Blazer 2LT,Chevrolet,2019,"$32,980","5,200",Red,Black,Automatic,AWD
2015 Jeep Grand Cherokee Laredo,Jeep,2015,"$19,800","43,297",Black,Black,Automatic,4x4/4-wheel drive
2017 Ford Explorer Limited,Ford,2017,"$24,798","56,867",Black,Black,Automatic,4x4/4-wheel drive
2014 Audi S6 Prestige,Audi,2014,"$21,200","100,172",Gray,Black,Automatic,AWD
2019 Hyundai Santa Fe SE 2.4,Hyundai,2019,"$23,999","20,478",Silver,Black,Automatic,AWD
2017 GMC Acadia SLT-1,GMC,2017,"$23,998","45,500",Silver,Black,Automatic,AWD
2016 BMW X1 xDrive 28i,BMW,2016,"$23,995","18,014",Gray,Black,Automatic,AWD
2018 Land Rover Range Rover 3.0L Supercharged,Land,2018,"$59,892","14,941",Black,Black,Automatic,4x4/4-wheel drive
2018 Chevrolet Traverse LS,Chevrolet,2018,"$19,124","82,918",Gray,Black,Automatic,AWD
2017 Nissan Sentra SV,Nissan,2017,"$9,424","47,990",Gray,Black,CVT,FWD
2013 INFINITI QX56 Base,INFINITI,2013,"$18,990","110,957",Black,Beige,Automatic,4x4/4-wheel drive
2014 Chevrolet Cruze 1LT,Chevrolet,2014,"$5,991","79,692",Blue,Black,Automatic,FWD
2017 Land Rover Range Rover Sport 5.0L Supercharged Dynamic,Land,2017,"$47,900","49,187",Green,Black,Automatic,4x4/4-wheel drive
2018 Jaguar XE 35t Portfolio Limited Edition,Jaguar,2018,"$34,900","2,617",White,Other,Automatic,AWD
2011 Toyota Camry SE,Toyota,2011,"$8,977","98,783",Gray,Gray,Automatic,FWD
2015 Acura RDX Base,Acura,2015,"$16,888","52,975",White,Beige,Automatic,AWD
2017 Nissan Rogue S,Nissan,2017,"$13,599","36,498",Blue,Gray,CVT,AWD
2019 BMW X3 xDrive30i,BMW,2019,"$34,900","18,043",Black,Black,Automatic,AWD
2017 GMC Acadia Limited Limited,GMC,2017,"$24,000","38,869",Black,Black,Automatic,AWD
2015 Toyota RAV4 XLE,Toyota,2015,"$16,991","45,676",Black,Black,Automatic,AWD
2016 MINI Countryman Cooper S ALL4,MINI,2016,"$18,000","22,025",White,Black,Automatic,AWD
2015 Honda Civic LX,Honda,2015,"$11,690","22,909",White,Gray,CVT,FWD
2017 Ford Fusion SE,Ford,2017,"$15,896","23,790",Red,Black,Automatic,FWD
2019 Dodge Grand Caravan GT,Dodge,2019,"$19,988","28,291",Blue,Gray,Automatic,FWD
2016 Lexus GS 350 Base,Lexus,2016,"$28,495","32,021",Red,Black,Automatic,AWD
2019 Jeep Grand Cherokee Altitude,Jeep,2019,"$39,998","2,953",Black,Black,Automatic,4x4/4-wheel drive
2013 INFINITI QX56 Base,INFINITI,2013,"$21,990","90,729",Silver,Gray,Automatic,4x4/4-wheel drive
2016 Volvo XC60 T6 Drive-E,Volvo,2016,"$20,995","41,238",Gray,Black,Automatic,AWD
2017 Audi Q3 2.0T Premium Plus,Audi,2017,"$22,795","39,234",Black,Black,Automatic,AWD
2014 Ford Escape SE,Ford,2014,"$8,990","95,452",Gray,Black,Automatic,FWD
2017 Chrysler Pacifica Touring-L Plus,Chrysler,2017,"$24,987","56,478",Black,Black,Automatic,FWD
2017 Chrysler Pacifica Limited,Chrysler,2017,"$22,980","68,779",Gray,Black,Automatic,FWD
2017 GMC Terrain Denali,GMC,2017,"$25,497","19,180",Gray,Black,Automatic,AWD
2014 Jeep Patriot Sport,Jeep,2014,"$8,995","84,386",Black,Gray,Automatic,4x4/4-wheel drive
2015 Audi Q7 3.0T Premium Plus,Audi,2015,"$21,980","59,754",Black,Other,Automatic,AWD
2019 Dodge Durango R/T,Dodge,2019,"$33,980","20,800",Silver,Black,Automatic,AWD
2017 Nissan Armada Platinum,Nissan,2017,"$31,980","53,073",Orange,Gray,Automatic,AWD
2014 BMW 320 i xDrive,BMW,2014,"$11,888","79,250",Black,Black,Automatic,AWD
2016 GMC Acadia Denali,GMC,2016,"$23,995","50,695",Black,Brown,Automatic,AWD
2014 Jeep Grand Cherokee Laredo,Jeep,2014,"$13,655","85,646",Black,Black,Automatic,4x4/4-wheel drive
2016 Toyota Tundra SR5,Toyota,2016,"$28,797","61,980",White,Black,Automatic,4x4/4-wheel drive
2009 Subaru Forester 2.5X,Subaru,2009,"$5,495","141,960",Red,Black,Automatic,AWD
2008 Honda Pilot VP,Honda,2008,"$4,990","125,185",Gray,Gray,Automatic,4x4/4-wheel drive
2011 Toyota Camry LE,Toyota,2011,"$8,975","64,222",Gray,Gray,Automatic,FWD
2019 GMC Acadia SLT-1,GMC,2019,"$26,495","24,444",White,Black,Automatic,AWD
2017 BMW 440 Gran Coupe i xDrive,BMW,2017,"$30,501","28,128",White,Black,Automatic,AWD
2017 Chevrolet Impala Premier 2LZ,Chevrolet,2017,"$20,264","25,902",Silver,Black,Automatic,FWD
2010 Subaru Forester 2.5X,Subaru,2010,"$7,995","98,499",Green,Gray,Automatic,AWD
2015 Ford Explorer XLT,Ford,2015,"$22,777","27,979",Blue,Gray,Automatic,4x4/4-wheel drive
2017 Chevrolet Bolt EV Premier,Chevrolet,2017,"$22,695","32,790",Red,Gray,Automatic,FWD
2017 BMW 320 i xDrive,BMW,2017,"$17,500","33,440",White,Black,Automatic,AWD
2014 Ford Fusion SE,Ford,2014,"$7,990","92,177",White,Black,Automatic,FWD
2019 Toyota Sequoia Platinum,Toyota,2019,"$59,950","4,378",Blue,Other,Automatic,4x4/4-wheel drive
2013 Chrysler Town & Country Limited,Chrysler,2013,"$11,990","80,876",Blue,Beige,Automatic,FWD
2019 Chevrolet Tahoe Premier,Chevrolet,2019,"$57,841","7,678",White,Black,Automatic,4x4/4-wheel drive
2016 Dodge Journey Crossroad,Dodge,2016,"$17,680","27,933",White,Black,Automatic,AWD
2012 Buick Enclave Leather,Buick,2012,"$11,199","82,461",Brown,Brown,Automatic,AWD
2019 Ford F-150 King Ranch,Ford,2019,"$38,990","21,769",White,Brown,Automatic,4x4/4-wheel drive
2018 Subaru Outback 3.6R Limited,Subaru,2018,"$24,498","14,141",White,Black,CVT,AWD
2017 Ford Escape SE,Ford,2017,"$15,495","39,877",Black,Black,Automatic,4x4/4-wheel drive
2019 Subaru Ascent Premium 7-Passenger,Subaru,2019,"$29,498","14,221",Black,White,CVT,AWD
2019 Subaru Forester Sport,Subaru,2019,"$24,498","6,743",Black,Gray,CVT,AWD
2017 Audi Q5 2.0T Premium Plus,Audi,2017,"$25,995","30,057",White,Black,Automatic,AWD
2019 Chevrolet Tahoe Premier,Chevrolet,2019,"$55,881","16,278",Gray,Black,Automatic,4x4/4-wheel drive
2017 Ford Escape SE,Ford,2017,"$14,974","55,246",Black,Gray,Automatic,4x4/4-wheel drive
2013 Cadillac SRX Performance Collection,Cadillac,2013,"$16,980","53,528",Black,Black,Automatic,AWD
2014 Chevrolet Silverado 1500 LT,Chevrolet,2014,"$24,988","33,185",Black,Gray,Automatic,4x4/4-wheel drive
2017 Subaru Crosstrek 2.0i Premium,Subaru,2017,"$19,449","40,722",Silver,Black,CVT,AWD
2018 Audi A5 2.0T Premium Plus,Audi,2018,"$32,773","37,733",Gray,Brown,Automatic,AWD
2014 Honda Accord LX,Honda,2014,"$9,880","108,663",White,Beige,CVT,FWD
2013 Volkswagen Jetta SportWagen TDI,Volkswagen,2013,"$11,500","50,125",White,Black,Automatic,FWD
2016 Jeep Cherokee Latitude,Jeep,2016,"$17,499","25,619",White,Black,Automatic,4x4/4-wheel drive
2013 Chrysler Town & Country Touring,Chrysler,2013,"$9,499","101,256",Black,Black,Automatic,FWD
2019 Hyundai Kona SE,Hyundai,2019,"$16,750","20,016",Silver,Black,Automatic,AWD
2017 Dodge Charger Daytona 392,Dodge,2017,"$35,300","28,460",White,Black,Automatic,RWD
2015 Nissan Pathfinder SV,Nissan,2015,"$15,000","51,796",Black,Gray,CVT,4x4/4-wheel drive
2018 Jeep Renegade Limited,Jeep,2018,"$21,997","10,489",White,Gray,Automatic,4x4/4-wheel drive
2019 Dodge Grand Caravan SXT,Dodge,2019,"$20,997","15,568",Black,Black,Automatic,FWD
2018 Chevrolet Colorado WT,Chevrolet,2018,"$25,497","14,693",Gray,Black,Automatic,4x4/4-wheel drive
2015 Chrysler 200 Limited,Chrysler,2015,"$9,497","77,592",Black,Black,Automatic,FWD
2017 Ford Escape SE,Ford,2017,"$17,697","32,982",White,Other,Automatic,4x4/4-wheel drive
2017 GMC Acadia SLT-1,GMC,2017,"$24,997","46,607",Gray,Brown,Automatic,AWD
2019 Chevrolet Equinox 2LT,Chevrolet,2019,"$23,347","21,486",White,Gray,Automatic,AWD
2013 Nissan Pathfinder S,Nissan,2013,"$10,995","92,930",White,Black,CVT,4x4/4-wheel drive
2017 Audi A6 2.0T Premium quattro,Audi,2017,"$25,500","16,112",Black,Black,Automatic,AWD
2017 Cadillac ATS 2.0L Turbo,Cadillac,2017,"$20,995","8,309",Gray,Beige,Automatic,AWD
2017 Cadillac ATS 2.0L Turbo,Cadillac,2017,"$18,990","37,485",Silver,Black,Automatic,RWD
2017 Honda CR-V EX,Honda,2017,"$18,745","45,475",Black,Black,CVT,AWD
2018 Maserati Ghibli S Q4 GranLusso,Maserati,2018,"$52,900","6,961",Blue,Brown,Automatic,AWD
2018 Nissan Rogue SV,Nissan,2018,"$21,999","29,233",Gray,Gray,CVT,AWD
2016 BMW 340 i xDrive,BMW,2016,"$32,500","24,452",Blue,Red,Manual,AWD
2019 Chevrolet Express 2500 Work Van,Chevrolet,2019,"$24,874","14,748",White,Gray,Automatic,RWD
2014 Mercedes-Benz CLA 45 AMG 4MATIC,Mercedes-Benz,2014,"$27,000","32,591",Red,Black,Automatic,AWD
2013 Toyota Tacoma Base,Toyota,2013,"$22,000","63,188",White,Gray,Automatic,4x4/4-wheel drive
2015 Mercedes-Benz S 550 4MATIC,Mercedes-Benz,2015,"$35,490","62,450",White,Black,Automatic,AWD
2017 Mercedes-Benz GLS 450 Base 4MATIC,Mercedes-Benz,2017,"$40,295","46,209",Silver,Black,Automatic,AWD
2019 Toyota Highlander,Toyota,2019,"$34,991","4,401",White,Black,Automatic,AWD
2018 Toyota Prius c One,Toyota,2018,"$18,290","4,839",Silver,Black,CVT,FWD
2015 Jeep Grand Cherokee Limited,Jeep,2015,"$18,800","51,625",Gray,Black,Automatic,4x4/4-wheel drive
2018 Cadillac CT6 3.6L Standard,Cadillac,2018,"$33,997","27,069",Black,Black,Automatic,AWD
2017 Honda CR-V LX,Honda,2017,"$18,899","26,391",Silver,Gray,CVT,AWD
2018 Chevrolet Malibu LT,Chevrolet,2018,"$12,124","73,667",Red,Black,Automatic,FWD
2019 Mercedes-Benz A220W4,Mercedes-Benz,2019,"$37,941","7,567",Gray,Other,Automatic,AWD
2019 Subaru Ascent Limited 8-Passenger,Subaru,2019,"$30,995","41,245",Blue,White,CVT,AWD
2013 Hyundai Sonata GLS,Hyundai,2013,"$8,995","70,821",Red,Beige,Automatic,FWD
2015 Honda Accord LX,Honda,2015,"$11,990","82,328",Black,Black,CVT,FWD
2020 Jeep Wrangler Unlimited Sahara,Jeep,2020,"$34,991","10,482",Silver,Black,Automatic,4x4/4-wheel drive
2014 Nissan Pathfinder Platinum,Nissan,2014,"$14,991","76,965",Gray,Gray,CVT,4x4/4-wheel drive
2018 Dodge Durango GT,Dodge,2018,"$26,500","36,239",Silver,Black,Automatic,AWD
2011 Honda Civic LX,Honda,2011,"$9,990","19,580",Silver,Gray,Automatic,FWD
2016 Buick Encore Sport Touring,Buick,2016,"$13,999","36,704",Red,Black,Automatic,AWD
2019 Toyota Corolla LE,Toyota,2019,"$13,991","14,922",Silver,Gray,CVT,FWD
2018 Toyota C-HR XLE Premium,Toyota,2018,"$16,991","28,694",Gray,Black,CVT,FWD
2015 Lincoln MKC Base,Lincoln,2015,"$16,896","74,957",Red,Beige,Automatic,AWD
2017 Chevrolet Trax LT,Chevrolet,2017,"$12,900","30,333",Red,Black,Automatic,FWD
2013 BMW 528 i xDrive,BMW,2013,"$12,500","80,455",Gray,Brown,Automatic,AWD
2015 INFINITI Q50 Premium,INFINITI,2015,"$19,998","44,573",Blue,Gray,Automatic,AWD
2011 Nissan Xterra Pro-4X,Nissan,2011,"$10,990","119,501",Green,Black,Automatic,4x4/4-wheel drive
2018 Toyota Highlander XLE,Toyota,2018,"$31,990","18,467",Blue,Black,Automatic,AWD
2017 Audi A4 2.0T Prestige,Audi,2017,"$27,495","24,712",White,Brown,Automatic,AWD
2017 GMC Sierra 1500 Denali,GMC,2017,"$34,967","47,002",Gray,Other,Automatic,4x4/4-wheel drive
2017 Volkswagen Tiguan 2.0T Wolfsburg Edition,Volkswagen,2017,"$17,980","27,276",White,Beige,Automatic,AWD
2018 Dodge Journey SE,Dodge,2018,"$14,980","16,662",Black,Black,Automatic,FWD
2012 Audi Q7 3.0 TDI Premium,Audi,2012,"$14,980","71,314",Brown,Beige,Automatic,AWD
2016 BMW 328 Gran Turismo i xDrive SULEV,BMW,2016,"$21,900","34,248",Gray,Black,Automatic,AWD
2015 Chevrolet Tahoe LT,Chevrolet,2015,"$23,998","110,597",Black,Other,Automatic,4x4/4-wheel drive
2019 Dodge Durango R/T,Dodge,2019,"$33,980","18,684",Black,Black,Automatic,AWD
2017 Lexus IS 300,Lexus,2017,"$25,990","27,705",White,Beige,Automatic,AWD
2011 Chevrolet Suburban 1500 LTZ,Chevrolet,2011,"$19,990","96,541",White,Black,Automatic,4x4/4-wheel drive
2016 Ford Transit-250 Base,Ford,2016,"$20,000","70,081",White,Gray,Automatic,RWD
2011 Subaru Outback 2.5i Premium,Subaru,2011,"$10,900","64,396",Gray,Black,CVT,AWD
2009 Mercedes-Benz CLK 350,Mercedes-Benz,2009,"$7,900","86,189",Gray,Gray,Automatic,RWD
2017 Honda Civic LX,Honda,2017,"$14,475","31,588",Silver,Black,Manual,FWD
2019 INFINITI QX30 Luxe,INFINITI,2019,"$26,394","12,191",Gray,Gray,Automatic,AWD
2005 Lincoln Town Car Executive,Lincoln,2005,"$9,995","46,455",Gray,Black,Automatic,Unknown
2011 Lexus RX 450h Base,Lexus,2011,"$11,995","141,541",Black,Beige,CVT,AWD
2016 Nissan Versa Note SV,Nissan,2016,"$9,000","48,825",White,Gray,CVT,FWD
2017 GMC Yukon Denali,GMC,2017,"$45,500","34,351",Black,Black,Automatic,4x4/4-wheel drive
2019 Ford Ranger XLT,Ford,2019,"$29,900","16,352",Red,Black,Automatic,4x4/4-wheel drive
2017 Ford F-150 XLT,Ford,2017,"$24,876","63,737",Black,Gray,Automatic,4x4/4-wheel drive
2010 Toyota Prius,Toyota,2010,"$8,995","84,835",White,Other,CVT,FWD
2015 Mercedes-Benz C 300,Mercedes-Benz,2015,"$17,676","34,463",Blue,Other,Automatic,AWD
2017 Audi Q5 2.0T Premium,Audi,2017,"$23,000","36,200",Gray,Brown,Automatic,AWD
2013 Chevrolet Traverse LS,Chevrolet,2013,"$10,990","88,063",Gray,Gray,Automatic,AWD
2017 GMC Terrain SLE-1,GMC,2017,"$17,945","23,740",White,Black,Automatic,AWD
2015 BMW 328 Gran Turismo i xDrive,BMW,2015,"$15,990","56,599",Gray,Black,Automatic,AWD
2014 Ford F-150 FX4,Ford,2014,"$23,999","68,562",Gray,Other,Automatic,4x4/4-wheel drive
2014 Ford Fusion SE,Ford,2014,"$7,990","97,586",Black,Black,Automatic,FWD
2016 Toyota Tacoma TRD Sport,Toyota,2016,"$26,399","26,945",Gray,Gray,Automatic,4x4/4-wheel drive
2013 Ford Fusion SE,Ford,2013,"$7,299","109,199",White,Beige,Automatic,FWD
2016 Volvo XC90 T6 Momentum,Volvo,2016,"$26,490","51,213",Black,Black,Automatic,AWD
2011 Toyota Highlander Limited,Toyota,2011,"$16,950","77,977",Silver,Other,Automatic,4x4/4-wheel drive
2017 Toyota Camry LE,Toyota,2017,"$13,950","48,954",Black,Gray,Automatic,FWD
2017 Toyota RAV4 Limited,Toyota,2017,"$24,950","21,355",White,Black,Automatic,AWD
2011 Ford Escape XLT,Ford,2011,"$6,995","102,113",Black,Gray,Automatic,4x4/4-wheel drive
2017 Toyota Corolla SE,Toyota,2017,"$13,999","18,491",Silver,Black,CVT,FWD
2017 Nissan Pathfinder SL,Nissan,2017,"$20,490","45,247",Blue,Black,CVT,4x4/4-wheel drive
2018 Chevrolet Cruze LT,Chevrolet,2018,"$14,290","19,922",White,Black,Automatic,FWD
